"module" "Zsummaries" "comp" "comp_group" "noise" "module_size"
"22607" "brown" 7.41846 "h4" "h" 1 1490
"22608" "brown" 6.61432 "h4" "h" 1 1490
"22609" "brown" 23.34402 "h4" "h" 1 1490
"22610" "brown" 6.18024 "h4" "h" 1 1490
"22611" "brown" 8.366 "h4" "h" 1 1490
"22612" "brown" 6.31703 "h4" "h" 1 1490
"22613" "brown" 6.28175 "h4" "h" 1 1490
"22614" "brown" 5.6324 "h4" "h" 1 1490
"22615" "brown" 5.65613 "h4" "h" 1 1490
"22616" "brown" 8.70609 "h4" "h" 1 1490
"22617" "brown" 9.20698 "h4" "h" 1 1490
"22618" "brown" 4.71712 "h4" "h" 1 1490
"22619" "brown" 4.06399 "h4" "h" 1 1490
"22620" "brown" 7.68484 "h4" "h" 1 1490
"22621" "brown" 10.11477 "h4" "h" 1 1490
"22622" "brown" 7.68222 "h4" "h" 1 1490
"22623" "brown" 6.88014 "h4" "h" 1 1490
"22624" "brown" 4.0381 "h4" "h" 1 1490
"22625" "brown" 8.94146 "h4" "h" 1 1490
"22626" "brown" 4.64918 "h4" "h" 1 1490
"22627" "brown" 5.8741 "h4" "h" 1 1490
"22628" "brown" 8.29955 "h4" "h" 1 1490
"22629" "brown" 15.43397 "h4" "h" 1 1490
"22630" "brown" 3.69307 "h4" "h" 1 1490
"22631" "brown" 4.31782 "h4" "h" 1 1490
"22632" "brown" 10.7117 "h4" "h" 1 1490
"22633" "brown" 7.63386 "h5" "h" 1 1490
"22634" "brown" 14.04042 "h5" "h" 1 1490
"22635" "brown" 10.52116 "h5" "h" 1 1490
"22636" "brown" 6.63065 "h5" "h" 1 1490
"22637" "brown" 6.30987 "h5" "h" 1 1490
"22638" "brown" 5.95822 "h5" "h" 1 1490
"22639" "brown" 6.21903 "h5" "h" 1 1490
"22640" "brown" 7.01982 "h5" "h" 1 1490
"22641" "brown" 7.00873 "h5" "h" 1 1490
"22642" "brown" 28.71119 "h5" "h" 1 1490
"22643" "brown" 7.61603 "h5" "h" 1 1490
"22644" "brown" 8.67263 "h5" "h" 1 1490
"22645" "brown" 5.8963 "h5" "h" 1 1490
"22646" "brown" 6.58772 "h5" "h" 1 1490
"22647" "brown" 5.87581 "h5" "h" 1 1490
"22648" "brown" 6.59088 "h5" "h" 1 1490
"22649" "brown" 9.25286 "h5" "h" 1 1490
"22650" "brown" 8.27723 "h5" "h" 1 1490
"22651" "brown" 5.19134 "h5" "h" 1 1490
"22652" "brown" 3.7844 "h5" "h" 1 1490
"22653" "brown" 7.01976 "h5" "h" 1 1490
"22654" "brown" 7.75937 "h5" "h" 1 1490
"22655" "brown" 9.22365 "h5" "h" 1 1490
"22656" "brown" 6.50485 "h5" "h" 1 1490
"22657" "brown" 4.01165 "h5" "h" 1 1490
"22658" "brown" 11.14067 "h5" "h" 1 1490
"22659" "brown" 5.84627 "h5" "h" 1 1490
"22660" "brown" 5.05751 "h5" "h" 1 1490
"22661" "brown" 8.95909 "h5" "h" 1 1490
"22662" "brown" 15.35117 "h5" "h" 1 1490
"22663" "brown" 4.43088 "h5" "h" 1 1490
"22664" "brown" 4.15034 "h5" "h" 1 1490
"22665" "brown" 9.52442 "h5" "h" 1 1490
"22666" "brown" 4.52717 "c1" "c" 2 1490
"22667" "brown" 10.2819 "c1" "c" 2 1490
"22668" "brown" 10.60551 "c1" "c" 2 1490
"22669" "brown" 5.53393 "c1" "c" 2 1490
"22670" "brown" 5.07838 "c1" "c" 2 1490
"22671" "brown" 6.03707 "c1" "c" 2 1490
"22672" "brown" 4.74863 "c1" "c" 2 1490
"22673" "brown" 3.73239 "c1" "c" 2 1490
"22674" "brown" 4.61201 "c1" "c" 2 1490
"22675" "brown" 19.86059 "c1" "c" 2 1490
"22676" "brown" 6.88055 "c1" "c" 2 1490
"22677" "brown" 4.66994 "c1" "c" 2 1490
"22678" "brown" 4.25595 "c1" "c" 2 1490
"22679" "brown" 2.33234 "c1" "c" 2 1490
"22680" "brown" 4.33725 "c1" "c" 2 1490
"22681" "brown" 3.54494 "c1" "c" 2 1490
"22682" "brown" 6.89875 "c1" "c" 2 1490
"22683" "brown" 6.19676 "c1" "c" 2 1490
"22684" "brown" 4.35993 "c1" "c" 2 1490
"22685" "brown" 0.37464 "c1" "c" 2 1490
"22686" "brown" 4.96249 "c1" "c" 2 1490
"22687" "brown" 6.80786 "c1" "c" 2 1490
"22688" "brown" 5.77968 "c1" "c" 2 1490
"22689" "brown" 1.92495 "c1" "c" 2 1490
"22690" "brown" 4.12607 "c1" "c" 2 1490
"22691" "brown" 7.21237 "c1" "c" 2 1490
"22692" "brown" 3.97216 "c1" "c" 2 1490
"22693" "brown" 4.21396 "c1" "c" 2 1490
"22694" "brown" 5.32547 "c1" "c" 2 1490
"22695" "brown" 13.02665 "c1" "c" 2 1490
"22696" "brown" -0.03284 "c1" "c" 2 1490
"22697" "brown" 2.04221 "c1" "c" 2 1490
"22698" "brown" 7.508 "c1" "c" 2 1490
"22699" "brown" 6.5639 "c2" "c" 2 1490
"22700" "brown" 9.7956 "c2" "c" 2 1490
"22701" "brown" 7.53743 "c2" "c" 2 1490
"22702" "brown" 3.46007 "c2" "c" 2 1490
"22703" "brown" 4.63642 "c2" "c" 2 1490
"22704" "brown" 5.19671 "c2" "c" 2 1490
"22705" "brown" 4.27232 "c2" "c" 2 1490
"22706" "brown" 6.44991 "c2" "c" 2 1490
"22707" "brown" 3.29813 "c2" "c" 2 1490
"22708" "brown" 21.77466 "c2" "c" 2 1490
"22709" "brown" 3.33011 "c2" "c" 2 1490
"22710" "brown" 4.18224 "c2" "c" 2 1490
"22711" "brown" 3.45144 "c2" "c" 2 1490
"22712" "brown" 4.66943 "c2" "c" 2 1490
"22713" "brown" 3.03359 "c2" "c" 2 1490
"22714" "brown" 4.56022 "c2" "c" 2 1490
"22715" "brown" 7.56725 "c2" "c" 2 1490
"22716" "brown" 6.48705 "c2" "c" 2 1490
"22717" "brown" 2.04569 "c2" "c" 2 1490
"22718" "brown" -0.18169 "c2" "c" 2 1490
"22719" "brown" 5.53789 "c2" "c" 2 1490
"22720" "brown" 5.31248 "c2" "c" 2 1490
"22721" "brown" 7.07514 "c2" "c" 2 1490
"22722" "brown" 4.01511 "c2" "c" 2 1490
"22723" "brown" 3.22779 "c2" "c" 2 1490
"22724" "brown" 6.35238 "c2" "c" 2 1490
"22725" "brown" 5.22703 "c2" "c" 2 1490
"22726" "brown" 4.20961 "c2" "c" 2 1490
"22727" "brown" 5.54162 "c2" "c" 2 1490
"22728" "brown" 15.2697 "c2" "c" 2 1490
"22729" "brown" 3.27311 "c2" "c" 2 1490
"22730" "brown" 3.61264 "c2" "c" 2 1490
"22731" "brown" 8.60082 "c2" "c" 2 1490
"22732" "brown" 6.80659 "c3" "c" 2 1490
"22733" "brown" 9.88458 "c3" "c" 2 1490
"22734" "brown" 8.43405 "c3" "c" 2 1490
"22735" "brown" 4.00174 "c3" "c" 2 1490
"22736" "brown" 4.69766 "c3" "c" 2 1490
"22737" "brown" 5.99806 "c3" "c" 2 1490
"22738" "brown" 5.23002 "c3" "c" 2 1490
"22739" "brown" 4.33573 "c3" "c" 2 1490
"22740" "brown" 2.63943 "c3" "c" 2 1490
"22741" "brown" 20.90072 "c3" "c" 2 1490
"22742" "brown" 4.20057 "c3" "c" 2 1490
"22743" "brown" 1.71339 "c3" "c" 2 1490
"22744" "brown" 4.15466 "c3" "c" 2 1490
"22745" "brown" 0.87672 "c3" "c" 2 1490
"22746" "brown" 2.27459 "c3" "c" 2 1490
"22747" "brown" 4.35343 "c3" "c" 2 1490
"22748" "brown" 6.41201 "c3" "c" 2 1490
"22749" "brown" 6.04766 "c3" "c" 2 1490
"22750" "brown" 4.79144 "c3" "c" 2 1490
"22751" "brown" 1.76101 "c3" "c" 2 1490
"22752" "brown" 5.07365 "c3" "c" 2 1490
"22753" "brown" 5.06859 "c3" "c" 2 1490
"22754" "brown" 5.32854 "c3" "c" 2 1490
"22755" "brown" 5.20716 "c3" "c" 2 1490
"22756" "brown" 4.01188 "c3" "c" 2 1490
"22757" "brown" 6.65325 "c3" "c" 2 1490
"22758" "brown" 2.95889 "c3" "c" 2 1490
"22759" "brown" 3.08674 "c3" "c" 2 1490
"22760" "brown" 5.78993 "c3" "c" 2 1490
"22761" "brown" 12.50598 "c3" "c" 2 1490
"22762" "brown" 0.88418 "c3" "c" 2 1490
"22763" "brown" 2.05152 "c3" "c" 2 1490
"22764" "brown" 7.41295 "c3" "c" 2 1490
"22765" "brown" 5.2951 "c4" "c" 2 1490
"22766" "brown" 11.08883 "c4" "c" 2 1490
"22767" "brown" 7.85167 "c4" "c" 2 1490
"22768" "brown" 4.2663 "c4" "c" 2 1490
"22769" "brown" 3.86082 "c4" "c" 2 1490
"22770" "brown" 5.41241 "c4" "c" 2 1490
"22771" "brown" 3.79279 "c4" "c" 2 1490
"22772" "brown" 5.41173 "c4" "c" 2 1490
"22773" "brown" 3.10847 "c4" "c" 2 1490
"22774" "brown" 20.96542 "c4" "c" 2 1490
"22775" "brown" 4.15089 "c4" "c" 2 1490
"22776" "brown" 5.32602 "c4" "c" 2 1490
"22777" "brown" 3.80034 "c4" "c" 2 1490
"22778" "brown" 2.43001 "c4" "c" 2 1490
"22779" "brown" 1.73293 "c4" "c" 2 1490
"22780" "brown" 4.99328 "c4" "c" 2 1490
"22781" "brown" 8.09172 "c4" "c" 2 1490
"22782" "brown" 7.55993 "c4" "c" 2 1490
"22783" "brown" 3.59319 "c4" "c" 2 1490
"22784" "brown" 2.6841 "c4" "c" 2 1490
"22785" "brown" 4.68052 "c4" "c" 2 1490
"22786" "brown" 7.15697 "c4" "c" 2 1490
"22787" "brown" 3.38487 "c4" "c" 2 1490
"22788" "brown" 4.66629 "c4" "c" 2 1490
"22789" "brown" 3.45608 "c4" "c" 2 1490
"22790" "brown" 7.49354 "c4" "c" 2 1490
"22791" "brown" 4.7043 "c4" "c" 2 1490
"22792" "brown" 4.34688 "c4" "c" 2 1490
"22793" "brown" 6.04026 "c4" "c" 2 1490
"22794" "brown" 15.85835 "c4" "c" 2 1490
"22795" "brown" 3.7378 "c4" "c" 2 1490
"22796" "brown" 2.50382 "c4" "c" 2 1490
"22797" "brown" 7.30778 "c4" "c" 2 1490
"22798" "brown" 5.35427 "c5" "c" 2 1490
"22799" "brown" 11.61909 "c5" "c" 2 1490
"22800" "brown" 6.01522 "c5" "c" 2 1490
"22801" "brown" 4.45572 "c5" "c" 2 1490
"22802" "brown" 5.0742 "c5" "c" 2 1490
"22803" "brown" 4.11148 "c5" "c" 2 1490
"22804" "brown" 4.34067 "c5" "c" 2 1490
"22805" "brown" 4.23839 "c5" "c" 2 1490
"22806" "brown" 3.23833 "c5" "c" 2 1490
"22807" "brown" 18.32456 "c5" "c" 2 1490
"22808" "brown" 6.20436 "c5" "c" 2 1490
"22809" "brown" 3.80388 "c5" "c" 2 1490
"22810" "brown" 3.92155 "c5" "c" 2 1490
"22811" "brown" 4.28889 "c5" "c" 2 1490
"22812" "brown" 3.73602 "c5" "c" 2 1490
"22813" "brown" 3.99331 "c5" "c" 2 1490
"22814" "brown" 6.01162 "c5" "c" 2 1490
"22815" "brown" 6.82871 "c5" "c" 2 1490
"22816" "brown" 3.39194 "c5" "c" 2 1490
"22817" "brown" -0.98807 "c5" "c" 2 1490
"22818" "brown" 3.10775 "c5" "c" 2 1490
"22819" "brown" 6.63672 "c5" "c" 2 1490
"22820" "brown" 4.94019 "c5" "c" 2 1490
"22821" "brown" 4.64966 "c5" "c" 2 1490
"22822" "brown" 4.58562 "c5" "c" 2 1490
"22823" "brown" 7.33399 "c5" "c" 2 1490
"22824" "brown" 4.24031 "c5" "c" 2 1490
"22825" "brown" 4.54362 "c5" "c" 2 1490
"22826" "brown" 6.3963 "c5" "c" 2 1490
"22827" "brown" 13.76125 "c5" "c" 2 1490
"22828" "brown" 3.15411 "c5" "c" 2 1490
"22829" "brown" 2.71222 "c5" "c" 2 1490
"22830" "brown" 5.81851 "c5" "c" 2 1490
"22831" "brown" 4.87762 "a1" "a" 2 1490
"22832" "brown" 10.34232 "a1" "a" 2 1490
"22833" "brown" 8.45892 "a1" "a" 2 1490
"22834" "brown" 5.01146 "a1" "a" 2 1490
"22835" "brown" 4.96822 "a1" "a" 2 1490
"22836" "brown" 5.09012 "a1" "a" 2 1490
"22837" "brown" 4.94306 "a1" "a" 2 1490
"22838" "brown" 4.36703 "a1" "a" 2 1490
"22839" "brown" 4.50626 "a1" "a" 2 1490
"22840" "brown" 20.28971 "a1" "a" 2 1490
"22841" "brown" 4.45777 "a1" "a" 2 1490
"22842" "brown" 5.85388 "a1" "a" 2 1490
"22843" "brown" 3.88296 "a1" "a" 2 1490
"22844" "brown" 4.46004 "a1" "a" 2 1490
"22845" "brown" 3.40435 "a1" "a" 2 1490
"22846" "brown" 3.39434 "a1" "a" 2 1490
"22847" "brown" 6.90362 "a1" "a" 2 1490
"22848" "brown" 8.89146 "a1" "a" 2 1490
"22849" "brown" 2.83442 "a1" "a" 2 1490
"22850" "brown" 0.81286 "a1" "a" 2 1490
"22851" "brown" 3.709 "a1" "a" 2 1490
"22852" "brown" 5.49149 "a1" "a" 2 1490
"22853" "brown" 6.12583 "a1" "a" 2 1490
"22854" "brown" 5.41806 "a1" "a" 2 1490
"22855" "brown" 1.70643 "a1" "a" 2 1490
"22856" "brown" 6.8089 "a1" "a" 2 1490
"22857" "brown" 4.13025 "a1" "a" 2 1490
"22858" "brown" 4.34637 "a1" "a" 2 1490
"22859" "brown" 7.4881 "a1" "a" 2 1490
"22860" "brown" 14.07222 "a1" "a" 2 1490
"22861" "brown" 0.3066 "a1" "a" 2 1490
"22862" "brown" 3.44265 "a1" "a" 2 1490
"22863" "brown" 7.36707 "a1" "a" 2 1490
"22864" "brown" 5.11605 "a2" "a" 2 1490
"22865" "brown" 11.53246 "a2" "a" 2 1490
"22866" "brown" 7.43564 "a2" "a" 2 1490
"22867" "brown" 6.18332 "a2" "a" 2 1490
"22868" "brown" 1.79669 "a2" "a" 2 1490
"22869" "brown" 3.80367 "a2" "a" 2 1490
"22870" "brown" 3.31451 "a2" "a" 2 1490
"22871" "brown" 4.29692 "a2" "a" 2 1490
"22872" "brown" 5.51368 "a2" "a" 2 1490
"22873" "brown" 18.19291 "a2" "a" 2 1490
"22874" "brown" 5.60301 "a2" "a" 2 1490
"22875" "brown" 3.7118 "a2" "a" 2 1490
"22876" "brown" 5.29306 "a2" "a" 2 1490
"22877" "brown" 2.8335 "a2" "a" 2 1490
"22878" "brown" 1.50764 "a2" "a" 2 1490
"22879" "brown" 3.84132 "a2" "a" 2 1490
"22880" "brown" 6.0546 "a2" "a" 2 1490
"22881" "brown" 6.21666 "a2" "a" 2 1490
"22882" "brown" 2.72927 "a2" "a" 2 1490
"22883" "brown" -0.36153 "a2" "a" 2 1490
"22884" "brown" 6.33562 "a2" "a" 2 1490
"22885" "brown" 7.38382 "a2" "a" 2 1490
"22886" "brown" 6.16769 "a2" "a" 2 1490
"22887" "brown" 5.09359 "a2" "a" 2 1490
"22888" "brown" 3.4582 "a2" "a" 2 1490
"22889" "brown" 6.85979 "a2" "a" 2 1490
"22890" "brown" 4.56713 "a2" "a" 2 1490
"22891" "brown" 4.70881 "a2" "a" 2 1490
"22892" "brown" 6.56835 "a2" "a" 2 1490
"22893" "brown" 13.73298 "a2" "a" 2 1490
"22894" "brown" 2.37431 "a2" "a" 2 1490
"22895" "brown" 1.54237 "a2" "a" 2 1490
"22896" "brown" 8.20478 "a2" "a" 2 1490
"22897" "brown" 5.61134 "a3" "a" 2 1490
"22898" "brown" 12.11615 "a3" "a" 2 1490
"22899" "brown" 6.73295 "a3" "a" 2 1490
"22900" "brown" 4.66345 "a3" "a" 2 1490
"22901" "brown" 3.59966 "a3" "a" 2 1490
"22902" "brown" 6.25719 "a3" "a" 2 1490
"22903" "brown" 5.24806 "a3" "a" 2 1490
"22904" "brown" 6.60831 "a3" "a" 2 1490
"22905" "brown" 3.25461 "a3" "a" 2 1490
"22906" "brown" 17.80481 "a3" "a" 2 1490
"22907" "brown" 5.62547 "a3" "a" 2 1490
"22908" "brown" 5.91011 "a3" "a" 2 1490
"22909" "brown" 4.64645 "a3" "a" 2 1490
"22910" "brown" 4.21058 "a3" "a" 2 1490
"22911" "brown" 3.48881 "a3" "a" 2 1490
"22912" "brown" 5.13508 "a3" "a" 2 1490
"22913" "brown" 7.84874 "a3" "a" 2 1490
"22914" "brown" 3.50504 "a3" "a" 2 1490
"22915" "brown" 2.88995 "a3" "a" 2 1490
"22916" "brown" 0.8104 "a3" "a" 2 1490
"22917" "brown" 4.26272 "a3" "a" 2 1490
"22918" "brown" 6.90989 "a3" "a" 2 1490
"22919" "brown" 6.11508 "a3" "a" 2 1490
"22920" "brown" 4.90248 "a3" "a" 2 1490
"22921" "brown" 2.73524 "a3" "a" 2 1490
"22922" "brown" 6.66595 "a3" "a" 2 1490
"22923" "brown" 3.64357 "a3" "a" 2 1490
"22924" "brown" 4.83097 "a3" "a" 2 1490
"22925" "brown" 4.46375 "a3" "a" 2 1490
"22926" "brown" 11.66331 "a3" "a" 2 1490
"22927" "brown" 1.36796 "a3" "a" 2 1490
"22928" "brown" 3.21888 "a3" "a" 2 1490
"22929" "brown" 8.40186 "a3" "a" 2 1490
"22930" "brown" 6.45025 "a4" "a" 2 1490
"22931" "brown" 13.58905 "a4" "a" 2 1490
"22932" "brown" 7.3886 "a4" "a" 2 1490
"22933" "brown" 4.00614 "a4" "a" 2 1490
"22934" "brown" 5.13928 "a4" "a" 2 1490
"22935" "brown" 4.92136 "a4" "a" 2 1490
"22936" "brown" 2.40227 "a4" "a" 2 1490
"22937" "brown" 4.56639 "a4" "a" 2 1490
"22938" "brown" 2.76233 "a4" "a" 2 1490
"22939" "brown" 19.72362 "a4" "a" 2 1490
"22940" "brown" 5.70016 "a4" "a" 2 1490
"22941" "brown" 5.32236 "a4" "a" 2 1490
"22942" "brown" 4.85152 "a4" "a" 2 1490
"22943" "brown" 4.27461 "a4" "a" 2 1490
"22944" "brown" 1.62521 "a4" "a" 2 1490
"22945" "brown" 4.85667 "a4" "a" 2 1490
"22946" "brown" 6.52689 "a4" "a" 2 1490
"22947" "brown" 5.49459 "a4" "a" 2 1490
"22948" "brown" 3.01819 "a4" "a" 2 1490
"22949" "brown" -0.7398 "a4" "a" 2 1490
"22950" "brown" 4.85019 "a4" "a" 2 1490
"22951" "brown" 6.12244 "a4" "a" 2 1490
"22952" "brown" 5.73551 "a4" "a" 2 1490
"22953" "brown" 4.27126 "a4" "a" 2 1490
"22954" "brown" 2.79963 "a4" "a" 2 1490
"22955" "brown" 7.79832 "a4" "a" 2 1490
"22956" "brown" 2.65371 "a4" "a" 2 1490
"22957" "brown" 4.45979 "a4" "a" 2 1490
"22958" "brown" 5.95014 "a4" "a" 2 1490
"22959" "brown" 11.64053 "a4" "a" 2 1490
"22960" "brown" 3.02765 "a4" "a" 2 1490
"22961" "brown" 2.78699 "a4" "a" 2 1490
"22962" "brown" 7.80299 "a4" "a" 2 1490
"22963" "brown" 5.24549 "a5" "a" 2 1490
"22964" "brown" 9.4575 "a5" "a" 2 1490
"22965" "brown" 8.60176 "a5" "a" 2 1490
"22966" "brown" 4.4194 "a5" "a" 2 1490
"22967" "brown" 4.88925 "a5" "a" 2 1490
"22968" "brown" 4.62847 "a5" "a" 2 1490
"22969" "brown" 4.20618 "a5" "a" 2 1490
"22970" "brown" 4.92117 "a5" "a" 2 1490
"22971" "brown" 3.57781 "a5" "a" 2 1490
"22972" "brown" 19.69279 "a5" "a" 2 1490
"22973" "brown" 6.00215 "a5" "a" 2 1490
"22974" "brown" 4.43137 "a5" "a" 2 1490
"22975" "brown" 2.89439 "a5" "a" 2 1490
"22976" "brown" 2.41071 "a5" "a" 2 1490
"22977" "brown" 2.93578 "a5" "a" 2 1490
"22978" "brown" 5.27764 "a5" "a" 2 1490
"22979" "brown" 7.66235 "a5" "a" 2 1490
"22980" "brown" 6.929 "a5" "a" 2 1490
"22981" "brown" 2.01828 "a5" "a" 2 1490
"22982" "brown" 0.61443 "a5" "a" 2 1490
"22983" "brown" 5.95422 "a5" "a" 2 1490
"22984" "brown" 8.83764 "a5" "a" 2 1490
"22985" "brown" 6.20864 "a5" "a" 2 1490
"22986" "brown" 4.61075 "a5" "a" 2 1490
"22987" "brown" 3.02253 "a5" "a" 2 1490
"22988" "brown" 6.53408 "a5" "a" 2 1490
"22989" "brown" 4.62039 "a5" "a" 2 1490
"22990" "brown" 3.64425 "a5" "a" 2 1490
"22991" "brown" 5.31604 "a5" "a" 2 1490
"22992" "brown" 12.80354 "a5" "a" 2 1490
"22993" "brown" 3.16211 "a5" "a" 2 1490
"22994" "brown" 0.65633 "a5" "a" 2 1490
"22995" "brown" 7.40656 "a5" "a" 2 1490
"22996" "brown" 5.26202 "h1" "h" 2 1490
"22997" "brown" 12.62572 "h1" "h" 2 1490
"22998" "brown" 8.43602 "h1" "h" 2 1490
"22999" "brown" 3.34119 "h1" "h" 2 1490
"23000" "brown" 4.30411 "h1" "h" 2 1490
"23001" "brown" 4.61016 "h1" "h" 2 1490
"23002" "brown" 5.21001 "h1" "h" 2 1490
"23003" "brown" 4.60436 "h1" "h" 2 1490
"23004" "brown" 2.92027 "h1" "h" 2 1490
"23005" "brown" 19.91737 "h1" "h" 2 1490
"23006" "brown" 5.35854 "h1" "h" 2 1490
"23007" "brown" 6.19853 "h1" "h" 2 1490
"23008" "brown" 5.37291 "h1" "h" 2 1490
"23009" "brown" 6.02768 "h1" "h" 2 1490
"23010" "brown" 3.26106 "h1" "h" 2 1490
"23011" "brown" 4.17891 "h1" "h" 2 1490
"23012" "brown" 7.07223 "h1" "h" 2 1490
"23013" "brown" 5.5578 "h1" "h" 2 1490
"23014" "brown" 1.98485 "h1" "h" 2 1490
"23015" "brown" 0.96008 "h1" "h" 2 1490
"23016" "brown" 4.16452 "h1" "h" 2 1490
"23017" "brown" 6.96495 "h1" "h" 2 1490
"23018" "brown" 6.30976 "h1" "h" 2 1490
"23019" "brown" 3.79866 "h1" "h" 2 1490
"23020" "brown" 2.69038 "h1" "h" 2 1490
"23021" "brown" 5.31662 "h1" "h" 2 1490
"23022" "brown" 3.6629 "h1" "h" 2 1490
"23023" "brown" 4.22317 "h1" "h" 2 1490
"23024" "brown" 5.09151 "h1" "h" 2 1490
"23025" "brown" 13.51947 "h1" "h" 2 1490
"23026" "brown" 2.01583 "h1" "h" 2 1490
"23027" "brown" 5.07104 "h1" "h" 2 1490
"23028" "brown" 6.6006 "h1" "h" 2 1490
"23029" "brown" 4.57307 "h2" "h" 2 1490
"23030" "brown" 8.68832 "h2" "h" 2 1490
"23031" "brown" 8.59291 "h2" "h" 2 1490
"23032" "brown" 4.9697 "h2" "h" 2 1490
"23033" "brown" 5.13895 "h2" "h" 2 1490
"23034" "brown" 4.24988 "h2" "h" 2 1490
"23035" "brown" 4.25172 "h2" "h" 2 1490
"23036" "brown" 5.4733 "h2" "h" 2 1490
"23037" "brown" 2.98426 "h2" "h" 2 1490
"23038" "brown" 21.59523 "h2" "h" 2 1490
"23039" "brown" 4.56718 "h2" "h" 2 1490
"23040" "brown" 3.5478 "h2" "h" 2 1490
"23041" "brown" 5.14471 "h2" "h" 2 1490
"23042" "brown" 3.3179 "h2" "h" 2 1490
"23043" "brown" 3.09824 "h2" "h" 2 1490
"23044" "brown" 4.36014 "h2" "h" 2 1490
"23045" "brown" 6.22185 "h2" "h" 2 1490
"23046" "brown" 5.91303 "h2" "h" 2 1490
"23047" "brown" 3.35227 "h2" "h" 2 1490
"23048" "brown" 1.94086 "h2" "h" 2 1490
"23049" "brown" 6.2007 "h2" "h" 2 1490
"23050" "brown" 6.90711 "h2" "h" 2 1490
"23051" "brown" 5.22288 "h2" "h" 2 1490
"23052" "brown" 4.78015 "h2" "h" 2 1490
"23053" "brown" 3.64524 "h2" "h" 2 1490
"23054" "brown" 6.664 "h2" "h" 2 1490
"23055" "brown" 4.11202 "h2" "h" 2 1490
"23056" "brown" 5.16588 "h2" "h" 2 1490
"23057" "brown" 6.53892 "h2" "h" 2 1490
"23058" "brown" 11.9082 "h2" "h" 2 1490
"23059" "brown" 3.87584 "h2" "h" 2 1490
"23060" "brown" 3.50201 "h2" "h" 2 1490
"23061" "brown" 7.72979 "h2" "h" 2 1490
"23062" "brown" 5.5866 "h3" "h" 2 1490
"23063" "brown" 9.01174 "h3" "h" 2 1490
"23064" "brown" 7.02175 "h3" "h" 2 1490
"23065" "brown" 6.90936 "h3" "h" 2 1490
"23066" "brown" 4.02037 "h3" "h" 2 1490
"23067" "brown" 5.4533 "h3" "h" 2 1490
"23068" "brown" 4.20182 "h3" "h" 2 1490
"23069" "brown" 4.2163 "h3" "h" 2 1490
"23070" "brown" 3.48569 "h3" "h" 2 1490
"23071" "brown" 18.91808 "h3" "h" 2 1490
"23072" "brown" 5.91411 "h3" "h" 2 1490
"23073" "brown" 2.71621 "h3" "h" 2 1490
"23074" "brown" 4.63076 "h3" "h" 2 1490
"23075" "brown" 3.4176 "h3" "h" 2 1490
"23076" "brown" 2.088 "h3" "h" 2 1490
"23077" "brown" 4.98337 "h3" "h" 2 1490
"23078" "brown" 7.21336 "h3" "h" 2 1490
"23079" "brown" 5.88501 "h3" "h" 2 1490
"23080" "brown" 0.74715 "h3" "h" 2 1490
"23081" "brown" 0.98435 "h3" "h" 2 1490
"23082" "brown" 6.14445 "h3" "h" 2 1490
"23083" "brown" 6.40424 "h3" "h" 2 1490
"23084" "brown" 5.56296 "h3" "h" 2 1490
"23085" "brown" 4.89341 "h3" "h" 2 1490
"23086" "brown" 1.93515 "h3" "h" 2 1490
"23087" "brown" 6.73581 "h3" "h" 2 1490
"23088" "brown" 3.7472 "h3" "h" 2 1490
"23089" "brown" 3.70574 "h3" "h" 2 1490
"23090" "brown" 4.74581 "h3" "h" 2 1490
"23091" "brown" 14.18866 "h3" "h" 2 1490
"23092" "brown" 1.95087 "h3" "h" 2 1490
"23093" "brown" 1.94926 "h3" "h" 2 1490
"23094" "brown" 7.64479 "h3" "h" 2 1490
"23095" "brown" 5.52938 "h4" "h" 2 1490
"23096" "brown" 11.09521 "h4" "h" 2 1490
"23097" "brown" 10.10967 "h4" "h" 2 1490
"23098" "brown" 5.20382 "h4" "h" 2 1490
"23099" "brown" 5.54386 "h4" "h" 2 1490
"23100" "brown" 6.03505 "h4" "h" 2 1490
"23101" "brown" 2.16641 "h4" "h" 2 1490
"23102" "brown" 4.07027 "h4" "h" 2 1490
"23103" "brown" 2.5919 "h4" "h" 2 1490
"23104" "brown" 22.59495 "h4" "h" 2 1490
"23105" "brown" 4.28162 "h4" "h" 2 1490
"23106" "brown" 6.27181 "h4" "h" 2 1490
"23107" "brown" 4.18607 "h4" "h" 2 1490
"23108" "brown" 4.06671 "h4" "h" 2 1490
"23109" "brown" 4.91039 "h4" "h" 2 1490
"23110" "brown" 3.67988 "h4" "h" 2 1490
"23111" "brown" 5.89806 "h4" "h" 2 1490
"23112" "brown" 8.63415 "h4" "h" 2 1490
"23113" "brown" 1.72157 "h4" "h" 2 1490
"23114" "brown" 3.40052 "h4" "h" 2 1490
"23115" "brown" 5.81317 "h4" "h" 2 1490
"23116" "brown" 7.1306 "h4" "h" 2 1490
"23117" "brown" 6.84434 "h4" "h" 2 1490
"23118" "brown" 4.63523 "h4" "h" 2 1490
"23119" "brown" 1.91806 "h4" "h" 2 1490
"23120" "brown" 6.20684 "h4" "h" 2 1490
"23121" "brown" 3.97004 "h4" "h" 2 1490
"23122" "brown" 4.54976 "h4" "h" 2 1490
"23123" "brown" 4.74843 "h4" "h" 2 1490
