"module" "comp" "comp_group" "noise" "score" "conserved" "module_size"
"1717" "cyan" "c5" "c" 0.1 10.634 TRUE 712
"1718" "cyan" "c5" "c" 0.5 10.4352 TRUE 712
"1719" "cyan" "c5" "c" 1 7.8104 FALSE 712
"1720" "cyan" "c5" "c" 2 6.9096 FALSE 712
"1721" "cyan" "h1" "h" 0.1 10.2331 TRUE 712
"1722" "cyan" "h1" "h" 0.5 9.9807 FALSE 712
"1723" "cyan" "h1" "h" 1 8.3642 FALSE 712
"1724" "cyan" "h1" "h" 2 6.5552 FALSE 712
"1725" "cyan" "h2" "h" 0.1 9.9482 FALSE 712
"1726" "cyan" "h2" "h" 0.5 9.9629 FALSE 712
"1727" "cyan" "h2" "h" 1 7.8103 FALSE 712
"1728" "cyan" "h2" "h" 2 6.8623 FALSE 712
"1729" "cyan" "h3" "h" 0.1 9.7192 FALSE 712
"1730" "cyan" "h3" "h" 0.5 9.4091 FALSE 712
"1731" "cyan" "h3" "h" 1 8.1521 FALSE 712
"1732" "cyan" "h3" "h" 2 6.3027 FALSE 712
"1733" "cyan" "h4" "h" 0.1 10.6604 TRUE 712
"1734" "cyan" "h4" "h" 0.5 10.5225 TRUE 712
"1735" "cyan" "h4" "h" 1 8.4771 FALSE 712
"1736" "cyan" "h4" "h" 2 6.9222 FALSE 712
"1737" "cyan" "h5" "h" 0.1 9.7974 FALSE 712
"1738" "cyan" "h5" "h" 0.5 9.7321 FALSE 712
"1739" "cyan" "h5" "h" 1 9.0645 FALSE 712
"1740" "cyan" "h5" "h" 2 7.4446 FALSE 712
"1741" "salmon" "a1" "a" 0.1 10.1325 TRUE 727
"1742" "salmon" "a1" "a" 0.5 9.0904 FALSE 727
"1743" "salmon" "a1" "a" 1 6.3599 FALSE 727
"1744" "salmon" "a1" "a" 2 4.8593 FALSE 727
"1745" "salmon" "a2" "a" 0.1 9.6386 FALSE 727
"1746" "salmon" "a2" "a" 0.5 9.3855 FALSE 727
"1747" "salmon" "a2" "a" 1 6.9495 FALSE 727
"1748" "salmon" "a2" "a" 2 4.5063 FALSE 727
"1749" "salmon" "a3" "a" 0.1 10.2786 TRUE 727
"1750" "salmon" "a3" "a" 0.5 9.8943 FALSE 727
"1751" "salmon" "a3" "a" 1 5.9695 FALSE 727
"1752" "salmon" "a3" "a" 2 4.3362 FALSE 727
"1753" "salmon" "a4" "a" 0.1 10.3061 TRUE 727
"1754" "salmon" "a4" "a" 0.5 9.7614 FALSE 727
"1755" "salmon" "a4" "a" 1 6.8393 FALSE 727
"1756" "salmon" "a4" "a" 2 4.3137 FALSE 727
"1757" "salmon" "a5" "a" 0.1 9.9001 FALSE 727
"1758" "salmon" "a5" "a" 0.5 9.7482 FALSE 727
"1759" "salmon" "a5" "a" 1 6.1471 FALSE 727
"1760" "salmon" "a5" "a" 2 4.2939 FALSE 727
"1761" "salmon" "c1" "c" 0.1 9.7727 FALSE 727
"1762" "salmon" "c1" "c" 0.5 9.5389 FALSE 727
"1763" "salmon" "c1" "c" 1 6.1782 FALSE 727
"1764" "salmon" "c1" "c" 2 4.5041 FALSE 727
"1765" "salmon" "c2" "c" 0.1 9.8707 FALSE 727
"1766" "salmon" "c2" "c" 0.5 9.2136 FALSE 727
"1767" "salmon" "c2" "c" 1 6.5535 FALSE 727
"1768" "salmon" "c2" "c" 2 4.2939 FALSE 727
"1769" "salmon" "c3" "c" 0.1 9.6261 FALSE 727
"1770" "salmon" "c3" "c" 0.5 9.6675 FALSE 727
"1771" "salmon" "c3" "c" 1 5.9774 FALSE 727
"1772" "salmon" "c3" "c" 2 4.3645 FALSE 727
"1773" "salmon" "c4" "c" 0.1 10.2652 TRUE 727
"1774" "salmon" "c4" "c" 0.5 9.779 FALSE 727
"1775" "salmon" "c4" "c" 1 6.9367 FALSE 727
"1776" "salmon" "c4" "c" 2 3.7392 FALSE 727
"1777" "salmon" "c5" "c" 0.1 9.9246 FALSE 727
"1778" "salmon" "c5" "c" 0.5 9.6255 FALSE 727
"1779" "salmon" "c5" "c" 1 6.3284 FALSE 727
"1780" "salmon" "c5" "c" 2 5.3007 FALSE 727
"1781" "salmon" "h1" "h" 0.1 10.5562 TRUE 727
"1782" "salmon" "h1" "h" 0.5 10.0322 TRUE 727
"1783" "salmon" "h1" "h" 1 6.6959 FALSE 727
"1784" "salmon" "h1" "h" 2 4.26 FALSE 727
"1785" "salmon" "h2" "h" 0.1 9.6709 FALSE 727
"1786" "salmon" "h2" "h" 0.5 9.3707 FALSE 727
"1787" "salmon" "h2" "h" 1 6.337 FALSE 727
"1788" "salmon" "h2" "h" 2 4.6018 FALSE 727
"1789" "salmon" "h3" "h" 0.1 10.2772 TRUE 727
"1790" "salmon" "h3" "h" 0.5 9.1105 FALSE 727
"1791" "salmon" "h3" "h" 1 6.0697 FALSE 727
"1792" "salmon" "h3" "h" 2 4.9224 FALSE 727
"1793" "salmon" "h4" "h" 0.1 9.8803 FALSE 727
"1794" "salmon" "h4" "h" 0.5 9.4124 FALSE 727
"1795" "salmon" "h4" "h" 1 6.2114 FALSE 727
"1796" "salmon" "h4" "h" 2 4.4069 FALSE 727
"1797" "salmon" "h5" "h" 0.1 9.6733 FALSE 727
"1798" "salmon" "h5" "h" 0.5 9.7801 FALSE 727
"1799" "salmon" "h5" "h" 1 5.8695 FALSE 727
"1800" "salmon" "h5" "h" 2 4.9644 FALSE 727
"1801" "tan" "a1" "a" 0.1 10.2698 TRUE 728
"1802" "tan" "a1" "a" 0.5 10.2192 TRUE 728
"1803" "tan" "a1" "a" 1 8.2636 FALSE 728
"1804" "tan" "a1" "a" 2 7.2441 FALSE 728
"1805" "tan" "a2" "a" 0.1 9.7776 FALSE 728
"1806" "tan" "a2" "a" 0.5 9.677 FALSE 728
"1807" "tan" "a2" "a" 1 7.7609 FALSE 728
"1808" "tan" "a2" "a" 2 6.4258 FALSE 728
"1809" "tan" "a3" "a" 0.1 8.3184 FALSE 728
"1810" "tan" "a3" "a" 0.5 8.4908 FALSE 728
"1811" "tan" "a3" "a" 1 6.9375 FALSE 728
"1812" "tan" "a3" "a" 2 5.7844 FALSE 728
"1813" "tan" "a4" "a" 0.1 9.6082 FALSE 728
"1814" "tan" "a4" "a" 0.5 9.7398 FALSE 728
"1815" "tan" "a4" "a" 1 7.9839 FALSE 728
"1816" "tan" "a4" "a" 2 6.6212 FALSE 728
"1817" "tan" "a5" "a" 0.1 9.1365 FALSE 728
"1818" "tan" "a5" "a" 0.5 8.965 FALSE 728
"1819" "tan" "a5" "a" 1 7.6517 FALSE 728
"1820" "tan" "a5" "a" 2 6.3381 FALSE 728
"1821" "tan" "c1" "c" 0.1 8.995 FALSE 728
"1822" "tan" "c1" "c" 0.5 8.5162 FALSE 728
"1823" "tan" "c1" "c" 1 7.9469 FALSE 728
"1824" "tan" "c1" "c" 2 6.1302 FALSE 728
"1825" "tan" "c2" "c" 0.1 8.7478 FALSE 728
"1826" "tan" "c2" "c" 0.5 8.7015 FALSE 728
"1827" "tan" "c2" "c" 1 7.8102 FALSE 728
"1828" "tan" "c2" "c" 2 6.5295 FALSE 728
"1829" "tan" "c3" "c" 0.1 8.0475 FALSE 728
"1830" "tan" "c3" "c" 0.5 8.1667 FALSE 728
"1831" "tan" "c3" "c" 1 7.3705 FALSE 728
"1832" "tan" "c3" "c" 2 5.9373 FALSE 728
"1833" "tan" "c4" "c" 0.1 8.9287 FALSE 728
"1834" "tan" "c4" "c" 0.5 8.6653 FALSE 728
"1835" "tan" "c4" "c" 1 7.2698 FALSE 728
"1836" "tan" "c4" "c" 2 6.3224 FALSE 728
"1837" "tan" "c5" "c" 0.1 9.236 FALSE 728
"1838" "tan" "c5" "c" 0.5 8.8147 FALSE 728
"1839" "tan" "c5" "c" 1 7.2979 FALSE 728
"1840" "tan" "c5" "c" 2 7.0024 FALSE 728
"1841" "tan" "h1" "h" 0.1 8.0784 FALSE 728
"1842" "tan" "h1" "h" 0.5 7.8723 FALSE 728
"1843" "tan" "h1" "h" 1 6.8827 FALSE 728
"1844" "tan" "h1" "h" 2 6.6972 FALSE 728
"1845" "tan" "h2" "h" 0.1 8.74 FALSE 728
"1846" "tan" "h2" "h" 0.5 8.6192 FALSE 728
"1847" "tan" "h2" "h" 1 7.1419 FALSE 728
"1848" "tan" "h2" "h" 2 7.4223 FALSE 728
"1849" "tan" "h3" "h" 0.1 8.3061 FALSE 728
"1850" "tan" "h3" "h" 0.5 8.475 FALSE 728
"1851" "tan" "h3" "h" 1 7.6691 FALSE 728
"1852" "tan" "h3" "h" 2 7.5439 FALSE 728
"1853" "tan" "h4" "h" 0.1 9.8324 FALSE 728
"1854" "tan" "h4" "h" 0.5 10.0061 TRUE 728
"1855" "tan" "h4" "h" 1 7.7999 FALSE 728
"1856" "tan" "h4" "h" 2 7.313 FALSE 728
"1857" "tan" "h5" "h" 0.1 8.9242 FALSE 728
"1858" "tan" "h5" "h" 0.5 8.6674 FALSE 728
"1859" "tan" "h5" "h" 1 8.0678 FALSE 728
"1860" "tan" "h5" "h" 2 7.023 FALSE 728
"1861" "greenyellow" "a1" "a" 0.1 10.6265 TRUE 752
"1862" "greenyellow" "a1" "a" 0.5 10.4458 TRUE 752
"1863" "greenyellow" "a1" "a" 1 8.195 FALSE 752
"1864" "greenyellow" "a1" "a" 2 7.0535 FALSE 752
"1865" "greenyellow" "a2" "a" 0.1 11.0778 TRUE 752
"1866" "greenyellow" "a2" "a" 0.5 10.867 TRUE 752
"1867" "greenyellow" "a2" "a" 1 8.4265 FALSE 752
"1868" "greenyellow" "a2" "a" 2 7.1939 FALSE 752
"1869" "greenyellow" "a3" "a" 0.1 9.9124 FALSE 752
"1870" "greenyellow" "a3" "a" 0.5 9.4933 FALSE 752
"1871" "greenyellow" "a3" "a" 1 7.6743 FALSE 752
"1872" "greenyellow" "a3" "a" 2 6.1088 FALSE 752
"1873" "greenyellow" "a4" "a" 0.1 10.3943 TRUE 752
"1874" "greenyellow" "a4" "a" 0.5 10.0366 TRUE 752
"1875" "greenyellow" "a4" "a" 1 8.0413 FALSE 752
"1876" "greenyellow" "a4" "a" 2 6.9985 FALSE 752
"1877" "greenyellow" "a5" "a" 0.1 9.8694 FALSE 752
"1878" "greenyellow" "a5" "a" 0.5 9.6677 FALSE 752
"1879" "greenyellow" "a5" "a" 1 7.3534 FALSE 752
"1880" "greenyellow" "a5" "a" 2 6.3408 FALSE 752
"1881" "greenyellow" "c1" "c" 0.1 10.1731 TRUE 752
"1882" "greenyellow" "c1" "c" 0.5 9.7516 FALSE 752
"1883" "greenyellow" "c1" "c" 1 8.0432 FALSE 752
"1884" "greenyellow" "c1" "c" 2 7.2129 FALSE 752
"1885" "greenyellow" "c2" "c" 0.1 9.3911 FALSE 752
"1886" "greenyellow" "c2" "c" 0.5 9.2404 FALSE 752
"1887" "greenyellow" "c2" "c" 1 7.0742 FALSE 752
"1888" "greenyellow" "c2" "c" 2 6.326 FALSE 752
"1889" "greenyellow" "c3" "c" 0.1 10.6275 TRUE 752
"1890" "greenyellow" "c3" "c" 0.5 10.3276 TRUE 752
"1891" "greenyellow" "c3" "c" 1 7.811 FALSE 752
"1892" "greenyellow" "c3" "c" 2 6.7248 FALSE 752
"1893" "greenyellow" "c4" "c" 0.1 9.9592 FALSE 752
"1894" "greenyellow" "c4" "c" 0.5 9.5063 FALSE 752
"1895" "greenyellow" "c4" "c" 1 7.6594 FALSE 752
"1896" "greenyellow" "c4" "c" 2 6.8384 FALSE 752
"1897" "greenyellow" "c5" "c" 0.1 10.0788 TRUE 752
"1898" "greenyellow" "c5" "c" 0.5 9.9378 FALSE 752
"1899" "greenyellow" "c5" "c" 1 7.7928 FALSE 752
"1900" "greenyellow" "c5" "c" 2 6.9245 FALSE 752
"1901" "greenyellow" "h1" "h" 0.1 10.5766 TRUE 752
"1902" "greenyellow" "h1" "h" 0.5 10.4144 TRUE 752
"1903" "greenyellow" "h1" "h" 1 8.1494 FALSE 752
"1904" "greenyellow" "h1" "h" 2 6.3774 FALSE 752
"1905" "greenyellow" "h2" "h" 0.1 10.5478 TRUE 752
"1906" "greenyellow" "h2" "h" 0.5 10.3389 TRUE 752
"1907" "greenyellow" "h2" "h" 1 7.4964 FALSE 752
"1908" "greenyellow" "h2" "h" 2 6.5454 FALSE 752
"1909" "greenyellow" "h3" "h" 0.1 10.4692 TRUE 752
"1910" "greenyellow" "h3" "h" 0.5 10.3767 TRUE 752
"1911" "greenyellow" "h3" "h" 1 7.9065 FALSE 752
"1912" "greenyellow" "h3" "h" 2 6.1803 FALSE 752
"1913" "greenyellow" "h4" "h" 0.1 10.1185 TRUE 752
"1914" "greenyellow" "h4" "h" 0.5 9.6232 FALSE 752
"1915" "greenyellow" "h4" "h" 1 7.8764 FALSE 752
"1916" "greenyellow" "h4" "h" 2 6.7893 FALSE 752
"1917" "greenyellow" "h5" "h" 0.1 10.4163 TRUE 752
"1918" "greenyellow" "h5" "h" 0.5 10.3197 TRUE 752
"1919" "greenyellow" "h5" "h" 1 7.7441 FALSE 752
"1920" "greenyellow" "h5" "h" 2 6.0966 FALSE 752
"1921" "purple" "a1" "a" 0.1 12.3523 TRUE 858
"1922" "purple" "a1" "a" 0.5 12.181 TRUE 858
"1923" "purple" "a1" "a" 1 9.7783 FALSE 858
"1924" "purple" "a1" "a" 2 7.9617 FALSE 858
"1925" "purple" "a2" "a" 0.1 10.9821 TRUE 858
"1926" "purple" "a2" "a" 0.5 10.8409 TRUE 858
"1927" "purple" "a2" "a" 1 8.8502 FALSE 858
"1928" "purple" "a2" "a" 2 7.1421 FALSE 858
"1929" "purple" "a3" "a" 0.1 11.8093 TRUE 858
"1930" "purple" "a3" "a" 0.5 11.3916 TRUE 858
"1931" "purple" "a3" "a" 1 10.0329 TRUE 858
"1932" "purple" "a3" "a" 2 7.0823 FALSE 858
"1933" "purple" "a4" "a" 0.1 11.5335 TRUE 858
"1934" "purple" "a4" "a" 0.5 11.3194 TRUE 858
"1935" "purple" "a4" "a" 1 9.0868 FALSE 858
"1936" "purple" "a4" "a" 2 7.6402 FALSE 858
"1937" "purple" "a5" "a" 0.1 12.0787 TRUE 858
"1938" "purple" "a5" "a" 0.5 11.5351 TRUE 858
"1939" "purple" "a5" "a" 1 9.158 FALSE 858
"1940" "purple" "a5" "a" 2 6.8672 FALSE 858
"1941" "purple" "c1" "c" 0.1 10.6072 TRUE 858
"1942" "purple" "c1" "c" 0.5 10.4364 TRUE 858
"1943" "purple" "c1" "c" 1 8.909 FALSE 858
"1944" "purple" "c1" "c" 2 7.4495 FALSE 858
"1945" "purple" "c2" "c" 0.1 11.205 TRUE 858
"1946" "purple" "c2" "c" 0.5 10.7095 TRUE 858
"1947" "purple" "c2" "c" 1 8.8519 FALSE 858
"1948" "purple" "c2" "c" 2 7.5467 FALSE 858
"1949" "purple" "c3" "c" 0.1 11.884 TRUE 858
"1950" "purple" "c3" "c" 0.5 11.363 TRUE 858
"1951" "purple" "c3" "c" 1 9.0112 FALSE 858
"1952" "purple" "c3" "c" 2 7.0932 FALSE 858
"1953" "purple" "c4" "c" 0.1 11.19 TRUE 858
"1954" "purple" "c4" "c" 0.5 10.7319 TRUE 858
"1955" "purple" "c4" "c" 1 8.8849 FALSE 858
"1956" "purple" "c4" "c" 2 7.5576 FALSE 858
"1957" "purple" "c5" "c" 0.1 11.606 TRUE 858
"1958" "purple" "c5" "c" 0.5 11.2601 TRUE 858
"1959" "purple" "c5" "c" 1 9.1139 FALSE 858
"1960" "purple" "c5" "c" 2 7.9207 FALSE 858
"1961" "purple" "h1" "h" 0.1 11.4324 TRUE 858
"1962" "purple" "h1" "h" 0.5 11.3271 TRUE 858
"1963" "purple" "h1" "h" 1 9.123 FALSE 858
"1964" "purple" "h1" "h" 2 7.2872 FALSE 858
"1965" "purple" "h2" "h" 0.1 12.1723 TRUE 858
"1966" "purple" "h2" "h" 0.5 11.7255 TRUE 858
"1967" "purple" "h2" "h" 1 9.4663 FALSE 858
"1968" "purple" "h2" "h" 2 7.9383 FALSE 858
"1969" "purple" "h3" "h" 0.1 11.5665 TRUE 858
"1970" "purple" "h3" "h" 0.5 11.0844 TRUE 858
"1971" "purple" "h3" "h" 1 8.723 FALSE 858
"1972" "purple" "h3" "h" 2 7.4074 FALSE 858
"1973" "purple" "h4" "h" 0.1 11.0888 TRUE 858
"1974" "purple" "h4" "h" 0.5 10.8268 TRUE 858
"1975" "purple" "h4" "h" 1 9.1341 FALSE 858
"1976" "purple" "h4" "h" 2 7.1579 FALSE 858
"1977" "purple" "h5" "h" 0.1 11.3308 TRUE 858
"1978" "purple" "h5" "h" 0.5 11.0418 TRUE 858
"1979" "purple" "h5" "h" 1 8.539 FALSE 858
"1980" "purple" "h5" "h" 2 7.6006 FALSE 858
"1981" "magenta" "a1" "a" 0.1 10.245 TRUE 861
"1982" "magenta" "a1" "a" 0.5 9.6571 FALSE 861
"1983" "magenta" "a1" "a" 1 7.5965 FALSE 861
"1984" "magenta" "a1" "a" 2 6.1699 FALSE 861
"1985" "magenta" "a2" "a" 0.1 10.445 TRUE 861
"1986" "magenta" "a2" "a" 0.5 10.3872 TRUE 861
"1987" "magenta" "a2" "a" 1 8.2825 FALSE 861
"1988" "magenta" "a2" "a" 2 6.7556 FALSE 861
"1989" "magenta" "a3" "a" 0.1 10.2158 TRUE 861
"1990" "magenta" "a3" "a" 0.5 9.7828 FALSE 861
"1991" "magenta" "a3" "a" 1 7.7333 FALSE 861
"1992" "magenta" "a3" "a" 2 6.7098 FALSE 861
"1993" "magenta" "a4" "a" 0.1 10.697 TRUE 861
"1994" "magenta" "a4" "a" 0.5 10.1429 TRUE 861
"1995" "magenta" "a4" "a" 1 8.4204 FALSE 861
"1996" "magenta" "a4" "a" 2 6.5971 FALSE 861
"1997" "magenta" "a5" "a" 0.1 10.3961 TRUE 861
"1998" "magenta" "a5" "a" 0.5 10.1158 TRUE 861
"1999" "magenta" "a5" "a" 1 7.9855 FALSE 861
"2000" "magenta" "a5" "a" 2 6.7508 FALSE 861
"2001" "magenta" "c1" "c" 0.1 9.6677 FALSE 861
"2002" "magenta" "c1" "c" 0.5 9.4251 FALSE 861
"2003" "magenta" "c1" "c" 1 8.3366 FALSE 861
"2004" "magenta" "c1" "c" 2 6.5611 FALSE 861
"2005" "magenta" "c2" "c" 0.1 9.8148 FALSE 861
"2006" "magenta" "c2" "c" 0.5 9.4936 FALSE 861
"2007" "magenta" "c2" "c" 1 7.9233 FALSE 861
"2008" "magenta" "c2" "c" 2 6.2812 FALSE 861
"2009" "magenta" "c3" "c" 0.1 10.2229 TRUE 861
"2010" "magenta" "c3" "c" 0.5 9.6783 FALSE 861
"2011" "magenta" "c3" "c" 1 7.9949 FALSE 861
"2012" "magenta" "c3" "c" 2 6.2395 FALSE 861
"2013" "magenta" "c4" "c" 0.1 10.6866 TRUE 861
"2014" "magenta" "c4" "c" 0.5 10.4027 TRUE 861
"2015" "magenta" "c4" "c" 1 8.4883 FALSE 861
"2016" "magenta" "c4" "c" 2 6.6187 FALSE 861
"2017" "magenta" "c5" "c" 0.1 11.1681 TRUE 861
"2018" "magenta" "c5" "c" 0.5 10.8811 TRUE 861
"2019" "magenta" "c5" "c" 1 8.4178 FALSE 861
"2020" "magenta" "c5" "c" 2 6.7729 FALSE 861
"2021" "magenta" "h1" "h" 0.1 10.5771 TRUE 861
"2022" "magenta" "h1" "h" 0.5 10.3691 TRUE 861
"2023" "magenta" "h1" "h" 1 8.4936 FALSE 861
"2024" "magenta" "h1" "h" 2 6.7053 FALSE 861
"2025" "magenta" "h2" "h" 0.1 10.329 TRUE 861
"2026" "magenta" "h2" "h" 0.5 9.8967 FALSE 861
"2027" "magenta" "h2" "h" 1 8.3034 FALSE 861
"2028" "magenta" "h2" "h" 2 6.6714 FALSE 861
"2029" "magenta" "h3" "h" 0.1 10.508 TRUE 861
"2030" "magenta" "h3" "h" 0.5 9.9753 FALSE 861
"2031" "magenta" "h3" "h" 1 8.4969 FALSE 861
"2032" "magenta" "h3" "h" 2 6.9473 FALSE 861
"2033" "magenta" "h4" "h" 0.1 9.9668 FALSE 861
"2034" "magenta" "h4" "h" 0.5 9.4704 FALSE 861
"2035" "magenta" "h4" "h" 1 7.8146 FALSE 861
"2036" "magenta" "h4" "h" 2 6.3977 FALSE 861
"2037" "magenta" "h5" "h" 0.1 10.2841 TRUE 861
"2038" "magenta" "h5" "h" 0.5 9.8159 FALSE 861
"2039" "magenta" "h5" "h" 1 7.9097 FALSE 861
"2040" "magenta" "h5" "h" 2 5.4243 FALSE 861
"2041" "pink" "a1" "a" 0.1 11.8977 TRUE 925
"2042" "pink" "a1" "a" 0.5 10.9369 TRUE 925
"2043" "pink" "a1" "a" 1 8.2441 FALSE 925
"2044" "pink" "a1" "a" 2 6.1934 FALSE 925
"2045" "pink" "a2" "a" 0.1 11.5245 TRUE 925
"2046" "pink" "a2" "a" 0.5 11.2293 TRUE 925
"2047" "pink" "a2" "a" 1 7.6091 FALSE 925
"2048" "pink" "a2" "a" 2 6.2434 FALSE 925
"2049" "pink" "a3" "a" 0.1 11.5714 TRUE 925
"2050" "pink" "a3" "a" 0.5 10.8632 TRUE 925
"2051" "pink" "a3" "a" 1 7.8351 FALSE 925
"2052" "pink" "a3" "a" 2 6.0602 FALSE 925
"2053" "pink" "a4" "a" 0.1 10.9106 TRUE 925
"2054" "pink" "a4" "a" 0.5 10.2425 TRUE 925
"2055" "pink" "a4" "a" 1 7.7994 FALSE 925
"2056" "pink" "a4" "a" 2 6.0074 FALSE 925
"2057" "pink" "a5" "a" 0.1 11.6547 TRUE 925
"2058" "pink" "a5" "a" 0.5 10.8457 TRUE 925
"2059" "pink" "a5" "a" 1 7.7858 FALSE 925
"2060" "pink" "a5" "a" 2 5.5006 FALSE 925
"2061" "pink" "c1" "c" 0.1 11.3675 TRUE 925
"2062" "pink" "c1" "c" 0.5 10.8668 TRUE 925
"2063" "pink" "c1" "c" 1 8.2469 FALSE 925
"2064" "pink" "c1" "c" 2 5.8369 FALSE 925
"2065" "pink" "c2" "c" 0.1 11.1137 TRUE 925
"2066" "pink" "c2" "c" 0.5 10.5858 TRUE 925
"2067" "pink" "c2" "c" 1 8.1082 FALSE 925
"2068" "pink" "c2" "c" 2 6.0582 FALSE 925
"2069" "pink" "c3" "c" 0.1 11.8357 TRUE 925
"2070" "pink" "c3" "c" 0.5 11.181 TRUE 925
"2071" "pink" "c3" "c" 1 8.0288 FALSE 925
"2072" "pink" "c3" "c" 2 5.852 FALSE 925
"2073" "pink" "c4" "c" 0.1 11.118 TRUE 925
"2074" "pink" "c4" "c" 0.5 10.9362 TRUE 925
"2075" "pink" "c4" "c" 1 7.6303 FALSE 925
"2076" "pink" "c4" "c" 2 5.8851 FALSE 925
"2077" "pink" "c5" "c" 0.1 11.2041 TRUE 925
"2078" "pink" "c5" "c" 0.5 10.6767 TRUE 925
"2079" "pink" "c5" "c" 1 7.8139 FALSE 925
"2080" "pink" "c5" "c" 2 5.9311 FALSE 925
"2081" "pink" "h1" "h" 0.1 11.1758 TRUE 925
"2082" "pink" "h1" "h" 0.5 10.9053 TRUE 925
"2083" "pink" "h1" "h" 1 8.2773 FALSE 925
"2084" "pink" "h1" "h" 2 6.1484 FALSE 925
"2085" "pink" "h2" "h" 0.1 10.9413 TRUE 925
"2086" "pink" "h2" "h" 0.5 10.3728 TRUE 925
"2087" "pink" "h2" "h" 1 7.3756 FALSE 925
"2088" "pink" "h2" "h" 2 6.2297 FALSE 925
"2089" "pink" "h3" "h" 0.1 11.3856 TRUE 925
"2090" "pink" "h3" "h" 0.5 10.9227 TRUE 925
"2091" "pink" "h3" "h" 1 7.5631 FALSE 925
"2092" "pink" "h3" "h" 2 5.8232 FALSE 925
"2093" "pink" "h4" "h" 0.1 11.5362 TRUE 925
"2094" "pink" "h4" "h" 0.5 10.4641 TRUE 925
"2095" "pink" "h4" "h" 1 7.5619 FALSE 925
"2096" "pink" "h4" "h" 2 6.1709 FALSE 925
"2097" "pink" "h5" "h" 0.1 11.4131 TRUE 925
"2098" "pink" "h5" "h" 0.5 10.233 TRUE 925
"2099" "pink" "h5" "h" 1 7.881 FALSE 925
"2100" "pink" "h5" "h" 2 6.214 FALSE 925
"2101" "black" "a1" "a" 0.1 9.0494 FALSE 971
"2102" "black" "a1" "a" 0.5 8.5509 FALSE 971
"2103" "black" "a1" "a" 1 6.201 FALSE 971
"2104" "black" "a1" "a" 2 4.6838 FALSE 971
"2105" "black" "a2" "a" 0.1 8.5458 FALSE 971
"2106" "black" "a2" "a" 0.5 8.1762 FALSE 971
"2107" "black" "a2" "a" 1 6.8202 FALSE 971
"2108" "black" "a2" "a" 2 4.3669 FALSE 971
"2109" "black" "a3" "a" 0.1 8.9023 FALSE 971
"2110" "black" "a3" "a" 0.5 8.4492 FALSE 971
"2111" "black" "a3" "a" 1 6.0107 FALSE 971
"2112" "black" "a3" "a" 2 4.7904 FALSE 971
"2113" "black" "a4" "a" 0.1 8.7718 FALSE 971
"2114" "black" "a4" "a" 0.5 8.1355 FALSE 971
"2115" "black" "a4" "a" 1 6.2757 FALSE 971
"2116" "black" "a4" "a" 2 5.4308 FALSE 971
"2117" "black" "a5" "a" 0.1 8.7852 FALSE 971
"2118" "black" "a5" "a" 0.5 8.5531 FALSE 971
"2119" "black" "a5" "a" 1 6.2381 FALSE 971
"2120" "black" "a5" "a" 2 4.97 FALSE 971
"2121" "black" "c1" "c" 0.1 9.034 FALSE 971
"2122" "black" "c1" "c" 0.5 8.6394 FALSE 971
"2123" "black" "c1" "c" 1 6.498 FALSE 971
"2124" "black" "c1" "c" 2 4.6067 FALSE 971
"2125" "black" "c2" "c" 0.1 9.5024 FALSE 971
"2126" "black" "c2" "c" 0.5 9.0079 FALSE 971
"2127" "black" "c2" "c" 1 6.6751 FALSE 971
"2128" "black" "c2" "c" 2 4.5844 FALSE 971
"2129" "black" "c3" "c" 0.1 8.9468 FALSE 971
"2130" "black" "c3" "c" 0.5 8.4735 FALSE 971
"2131" "black" "c3" "c" 1 6.1395 FALSE 971
"2132" "black" "c3" "c" 2 4.8489 FALSE 971
"2133" "black" "c4" "c" 0.1 8.5337 FALSE 971
"2134" "black" "c4" "c" 0.5 8.1601 FALSE 971
"2135" "black" "c4" "c" 1 6.1127 FALSE 971
"2136" "black" "c4" "c" 2 4.7335 FALSE 971
"2137" "black" "c5" "c" 0.1 9.289 FALSE 971
"2138" "black" "c5" "c" 0.5 8.3428 FALSE 971
"2139" "black" "c5" "c" 1 6.5634 FALSE 971
"2140" "black" "c5" "c" 2 4.5802 FALSE 971
"2141" "black" "h1" "h" 0.1 9.1321 FALSE 971
"2142" "black" "h1" "h" 0.5 8.4936 FALSE 971
"2143" "black" "h1" "h" 1 6.0717 FALSE 971
"2144" "black" "h1" "h" 2 5.1885 FALSE 971
"2145" "black" "h2" "h" 0.1 8.5912 FALSE 971
"2146" "black" "h2" "h" 0.5 8.134 FALSE 971
"2147" "black" "h2" "h" 1 6.2802 FALSE 971
"2148" "black" "h2" "h" 2 4.8049 FALSE 971
"2149" "black" "h3" "h" 0.1 8.7712 FALSE 971
"2150" "black" "h3" "h" 0.5 8.2059 FALSE 971
"2151" "black" "h3" "h" 1 5.9703 FALSE 971
"2152" "black" "h3" "h" 2 5.006 FALSE 971
"2153" "black" "h4" "h" 0.1 9.1047 FALSE 971
"2154" "black" "h4" "h" 0.5 8.6569 FALSE 971
"2155" "black" "h4" "h" 1 6.4835 FALSE 971
"2156" "black" "h4" "h" 2 5.1636 FALSE 971
"2157" "black" "h5" "h" 0.1 9.0456 FALSE 971
"2158" "black" "h5" "h" 0.5 8.6117 FALSE 971
"2159" "black" "h5" "h" 1 5.7936 FALSE 971
