"D154" "D151" "D171" "D135" "D168" "D159"
"DIABRO_033795" 6.86963921247326 6.72690149053607 6.53779467426503 6.86742969093913 6.71358613229074 6.87890067790001
"DIABRO_033796" 9.58739123022599 9.2935410604053 8.8978055876681 9.71742603560553 9.49214989277191 9.74998195689341
"DIABRO_033798" 6.83094958776325 6.37670667734309 6.726274515586 6.82356602579466 6.21845743720924 6.42888249644873
"DIABRO_033801" 8.61429118840981 8.23487401779906 7.5047584221564 9.22908664450626 8.42802452629514 8.38985708279533
"DIABRO_033802" 5.34230316244255 6.80242555501592 6.58417246144111 5.32335330900601 6.95334620237583 7.15769194823966
"DIABRO_033803" 10.5069475939488 10.7146196470653 9.978986682081 10.581002414705 10.6462039953112 10.5323707508592
"DIABRO_033804" 6.91937901485312 8.05313297002739 8.03673813056318 7.07505558679157 7.72132067811536 8.55198897156338
"DIABRO_033806" 6.36936506619391 5.88207422900799 6.85291323261969 6.17658348806199 5.61230188847463 6.44170921518702
"DIABRO_033819" 6.90713268037996 5.90870433683256 6.03784275095569 6.80101856972849 6.26291150981586 6.36225639564776
"DIABRO_033823" 5.440592598838 5.98329955144691 6.08930683229132 5.48313750462089 5.9551763318888 6.33433740702854
"DIABRO_033825" 6.14770858444223 6.53308261180845 6.32913429871478 6.15583411510071 6.76916660781338 6.76991795720067
"DIABRO_033826" 7.94433232155991 7.83466924548723 7.43805570056393 8.04048548519041 8.17770644762691 8.39267046115727
"DIABRO_033827" 8.42030271275876 8.21340370663918 7.30213381817637 8.39531083921168 7.78885129340905 7.76957626259189
"DIABRO_033828" 9.61537326155666 9.77507606711677 9.86806703659265 9.67020376922022 9.63452674313766 9.91322903614885
"DIABRO_033830" 7.22112917560181 6.89299651548211 7.87018523760809 7.69450902433543 7.33316165972948 7.47122245912093
"DIABRO_033831" 9.0572255576627 8.99641342497454 9.17356567909692 8.99610131218673 9.12001530037528 9.70694187986097
"DIABRO_033832" 10.9606826481201 9.81201391095179 10.4745628422773 10.9053768373604 9.60966743487496 10.6776127135153
"DIABRO_033833" 7.43331539123274 7.0562449729161 7.55443906992762 7.60009952982656 7.32156198858893 7.47122245912093
"DIABRO_033834" 8.41228381013358 7.58060484266981 7.91373542740032 8.59132746869759 7.036008242027 7.77833342744846
"DIABRO_033839" 7.47354285847992 7.20075088305309 6.61404998427369 7.93927382650812 8.14940305682092 7.66462598300287
"DIABRO_033842" 10.5937788851219 9.09083824019423 11.0580975038144 10.1425546558897 9.48719353572084 11.0868986864875
"DIABRO_033843" 7.64450173403617 7.77667070125543 8.06105036715195 7.43796755243078 7.6728817808977 6.88755308635084
"DIABRO_033844" 6.94351134381461 7.30992497065727 6.65743255557112 7.31527630825887 7.83740653375351 7.0489480935734
"DIABRO_033848" 6.81777173279706 6.96821309947045 7.62238251400951 6.89931538543577 6.85637317005971 7.57645301854598
"DIABRO_033849" 5.88545959572499 5.93439722745936 6.88843513578897 5.75692324572924 5.86747459906491 6.44170921518702
"DIABRO_033851" 6.09621638576507 5.40119277784278 6.30967179193222 5.82448971416809 5.29702874508487 5.66068133412924
"DIABRO_033853" 10.513458938686 10.7567434684575 10.3176432233791 10.7913865956701 11.0695982263557 10.293942371566
"DIABRO_033854" 10.4928948467468 11.2376487913806 11.3607451212753 10.6526937604238 11.1992610624393 11.7149361756197
"DIABRO_033857" 6.28672072542324 6.3296273771613 5.92388633255518 6.01978350050121 6.67500214975958 6.75074416321235
"DIABRO_033859" 7.05760140900555 6.98632274482475 6.68546389008822 6.99999031259358 6.85637317005971 6.76037004299572
"DIABRO_033861" 7.22112917560181 6.65803753934451 8.33591570949844 7.04742818302129 5.93420872178156 6.58473033787567
"DIABRO_033862" 5.57890891326941 5.61689101584826 5.92388633255518 5.54136022560532 5.53423709024291 5.5451292702822
"DIABRO_033864" 6.72119334416864 7.92622348386659 8.66345283818246 7.35988952656923 8.10748347287201 8.23838177324961
"DIABRO_033865" 6.21979609241802 6.50630437303027 6.34822387122263 6.36225281194142 6.655214171039 6.09418678512367
"DIABRO_033866" 8.84549026686563 9.38665077138143 8.63486315980672 9.55715163032369 9.15329735530428 8.56199941082329
"DIABRO_033868" 8.20473732179668 8.66606241386954 8.27931292387137 8.55484904185699 9.67647814752081 9.72254079860725
"DIABRO_033869" 9.6462152463482 9.46512879927682 8.99575386587705 9.69955312661675 9.67647814752081 9.54086888458714
"DIABRO_033870" 10.7719059644497 9.87530174985272 9.09673548306236 10.0823356948741 9.37761148652519 9.54839414214669
"DIABRO_033871" 8.63161865890755 8.29398454476797 8.71896387871182 8.53625202296014 8.54070817781785 8.66537713518534
"DIABRO_033872" 5.98276320250352 5.46764507602361 6.06396919226576 5.91457979813723 5.43777240329903 6.03734119736506
"DIABRO_033873" 7.42512229056294 7.61438058677955 7.39165979230992 7.55031066238744 7.54611545754653 7.48754207042729
"DIABRO_033874" 12.3557132996984 12.8058701804357 11.7798099900435 12.0244869514881 12.4338069788228 11.686573218177
"DIABRO_033875" 10.8845276273477 11.798968282044 8.06105036715195 10.3981130275805 11.8547597635388 8.3469696156624
"DIABRO_033876" 7.00185905077115 7.34438228955397 8.04163460138477 7.19660465821852 7.35605910294933 7.76957626259189
"DIABRO_033877" 6.90713268037996 6.6461482707215 6.68546389008822 6.97063859085997 6.51735426662936 6.76037004299572
"DIABRO_033878" 5.10409291609478 5.65749938408477 6.06396919226576 5.10409291609478 5.79366841629284 5.58685203486626
"DIABRO_033883" 9.43081438459375 8.99641342497454 9.7871539323924 8.95018875635547 8.37761384434162 8.97658960489396
"DIABRO_033884" 9.13917682933937 5.10409291609478 11.0011599480036 9.19213753822686 5.10409291609478 9.97497462458581
"DIABRO_033887" 7.73891276271291 7.13853233238293 6.40342333406855 7.77745385354176 6.72303478685062 6.38942668515966
"DIABRO_033888" 8.48286824675754 8.71495788502681 8.51087937628085 8.49510167188522 8.53346842312699 8.88418684864135
"DIABRO_033892" 5.77262143061608 5.40119277784278 5.61667471646197 5.63862335205249 5.67951016116902 5.30194421592748
"DIABRO_033894" 8.76312576650148 8.40839353763442 8.0849463133768 8.83862910920469 8.47165430982822 7.56118306098197
"DIABRO_033895" 5.91932537035558 8.28373204939793 7.77873241090415 6.19687052082209 8.46405202515061 7.61634988986927
"DIABRO_033898" 5.63436255077646 7.68480066699316 5.95398210811301 5.75692324572924 7.52628232823567 5.30194421592748
"DIABRO_033909" 9.16311198033047 9.91417305885304 9.77128129015512 8.77939824301354 9.49708920328914 9.24596078991135
"DIABRO_033910" 6.42720267558808 7.98689152766475 9.58403531869404 6.73068628738745 10.9844039789709 9.90251257633649
"DIABRO_033911" 6.14770858444223 6.02932837731294 6.40342333406855 5.91457979813723 6.01487044247726 5.81092435616369
"DIABRO_033912" 6.86963921247326 7.66887023602476 7.09237431744248 6.82356602579466 7.52628232823567 6.68104736101814
"DIABRO_033913" 6.56755784798313 6.05139853537734 6.93424314357298 6.58950416733413 5.97558400015629 6.55069622361652
"DIABRO_033914" 11.8429806242475 11.8473434001946 12.2110740272884 11.9195991782169 11.9114665528699 12.2851540051422
"DIABRO_033915" 7.85745101350121 8.10472984851929 8.01697838562708 7.54395598202878 8.01967249784985 8.04358453422793
"DIABRO_033916" 10.592900833406 8.59355318701581 11.1174389155345 9.81130353087302 8.99440362644505 9.62155530584408
"DIABRO_033917" 8.63505894225225 9.30865036211614 9.03748980722509 8.76618970476382 9.23696787309229 9.64630645247282
"DIABRO_033918" 8.26849407591617 7.6364392349873 7.27662184078275 8.23100899672518 7.58013679083812 7.04135590231406
"DIABRO_033921" 6.01263761646463 6.11432973639582 6.87670962344916 6.04403421127023 6.24832351531215 6.71143019882803
"DIABRO_033922" 5.91932537035558 7.36463246888356 7.41506003718174 5.85583116756426 7.23735676899991 7.30840454067541
"DIABRO_033924" 6.73548455179352 5.46764507602361 7.0521159405407 6.19687052082209 5.57494694570524 6.53911418798574
"DIABRO_033926" 7.30476232058879 7.44897539511868 7.6090638001869 7.30769150821607 7.60392404181345 7.25793917172432
"DIABRO_033927" 6.56755784798313 5.88207422900799 6.87670962344916 6.66866221413412 5.89041168774354 7.09356725172844
"DIABRO_033928" 5.440592598838 6.05139853537734 6.65743255557112 5.10409291609478 5.9551763318888 5.97626221914113
"DIABRO_033929" 7.51259649066308 7.87202172614676 9.00815609588989 7.47870162600227 7.36736060892278 7.39810479279599
"DIABRO_033933" 6.24263041764535 6.58475346921535 8.23318577840464 6.13459388113116 6.68476966656579 7.83812009900903
"DIABRO_033934" 5.440592598838 6.15388144214072 5.10409291609478 5.32335330900601 5.99547054301798 5.10409291609478
"DIABRO_033936" 6.38900742688162 6.39192683705532 6.75270878451437 6.53344016743882 6.07044294188047 7.39810479279599
"DIABRO_033937" 9.11237768274382 11.1015259255429 10.0500466977348 8.58531245950692 9.94740023815474 9.7747735539615
"DIABRO_033938" 8.05749709241174 8.10862103371659 7.75488663615315 8.42936261316648 8.51152468182116 8.1577154680231
"DIABRO_033940" 7.71922393978193 7.55760992806866 7.39950577328734 7.15450579315835 6.82224929930192 7.2385002641905
"DIABRO_033941" 8.46748424041376 8.40839353763442 7.91373542740032 8.39531083921168 7.37856636937183 7.25149171914904
"DIABRO_033943" 8.30366978701127 9.13863577085721 8.88170707305616 8.5205660190603 8.81163981183105 9.14022523825511
"DIABRO_033944" 5.88545959572499 6.99527966641593 6.28981736357517 6.42777197589942 7.07185224519979 6.55069622361652
"DIABRO_033946" 6.73548455179352 6.54622922291704 6.34822387122263 7.05670463515454 6.64519020948575 6.30561558943855
"DIABRO_033947" 8.86900827876308 8.77683717536206 8.5825719044304 9.23483460537397 9.29914196211273 9.28255478480139
"DIABRO_033948" 7.74541329340475 7.89486432559249 8.26688203913893 8.43272311518614 7.6502822483125 8.02179273410762
"DIABRO_033949" 8.82157805843696 9.34166740466905 8.51437675733186 9.58738153417799 10.2509856849937 8.51380771186329
"DIABRO_033950" 6.06927427631808 6.29696163160951 6.24884814558559 5.85583116756426 6.42296510507901 5.72543091073435
"DIABRO_033952" 10.4701214586123 10.270521356381 10.1131943671981 10.7405918550038 10.2252092020411 10.1960643890124
"DIABRO_033953" 7.34901708284427 8.40209976567747 7.89213169323716 7.29238912054947 8.43322782495266 7.61142655557474
"DIABRO_033954" 7.10048688283011 7.48004455324245 7.96114658225857 7.4584897817767 7.47018213050879 7.84645309211907
"DIABRO_033955" 9.10991633785414 8.71242589773636 8.26688203913893 9.4007705195571 8.90594385447398 9.27652027952365
"DIABRO_033956" 6.91937901485312 7.15437147897984 6.01085836050053 6.39553338676007 6.81356469427995 6.05672102139445
"DIABRO_033957" 6.7773427249807 7.64189837679353 6.88843513578897 6.76637605741494 7.88430991268654 7.1783730359844
"DIABRO_033958" 10.8489368117064 10.1047838153512 10.607155414008 11.1290534364657 10.1598413409954 11.474635238958
"DIABRO_033959" 7.37487418211215 7.23077066462142 7.32715909903603 7.32281758170597 7.16057029715667 6.6707392959783
"DIABRO_033960" 7.91597336155196 7.72126420316773 7.73061886270461 7.83009035069973 7.95546707956743 8.06148777519324
"DIABRO_033961" 7.87526925376608 8.31090792745319 9.01800100458238 8.12234575198217 8.41756013790683 9.77156400040285
"DIABRO_033962" 9.27054242429343 7.64733568628324 10.0714051388778 9.15218600662833 7.9518116329221 8.27245860602809
"DIABRO_033963" 6.48200542695906 6.47884606952605 6.88843513578897 6.50429559566843 6.61457612559511 6.42888249644873
"DIABRO_033964" 7.72581840022823 7.7567809902892 7.75488663615315 7.82491635514767 8.55745860334011 8.56946116598442
"DIABRO_033965" 6.85687987288112 6.63413351167621 7.02105615178995 6.53344016743882 6.51735426662936 7.06399669597113
"DIABRO_033967" 8.55374443955724 7.84879515850243 8.02689328496863 8.33546957918744 7.99150203879389 7.58653799257168
"DIABRO_033969" 9.84683431371927 10.2968007741936 9.56908254136887 10.0512546343424 10.3787261352227 9.90446696904476
"DIABRO_033970" 11.5981719185079 12.373199767283 12.9107196227098 12.610200188054 12.4830754036226 13.275040953691
"DIABRO_033971" 8.74415767305307 7.85347183629173 7.80217127377072 8.68706614284743 8.0676405297342 7.61634988986927
"DIABRO_033972" 6.09621638576507 6.22814230602757 5.70933476210773 6.13459388113116 6.47120472260985 5.90997575168567
"DIABRO_033974" 6.7496033621916 7.13053870550785 7.61573950175892 6.443525098018 6.85637317005971 7.60152593060671
"DIABRO_033975" 9.90605147008404 10.2653791704074 9.86399162613791 10.0631231242337 10.7223853564038 10.3785822425264
"DIABRO_033976" 10.4489248875753 10.1741160334603 10.4256674290045 10.5468489464282 10.2927108560413 10.2346203244612
"DIABRO_033977" 9.93268848974671 9.91636287658394 10.3383409136101 9.92685549952583 9.78540148112558 9.67293461155706
"DIABRO_033978" 7.30476232058879 7.7667618752093 7.5820271686834 7.71150499978658 7.4857163450059 7.1783730359844
"DIABRO_033984" 7.43331539123274 7.70575598107392 7.87018523760809 7.70019787695949 8.10420626772386 7.73847838734446
"DIABRO_033985" 5.34230316244255 5.31435950923722 5.33428981031315 5.10409291609478 5.37674282518546 5.38367851377078
"DIABRO_033986" 10.8244626086908 10.0187578047002 10.0993989498395 9.67865061664013 10.008280515113 10.0746548926535
"DIABRO_033987" 8.40016950999477 8.49663965464231 8.85171311288404 8.33546957918744 8.55030405455977 7.9113668165621
"DIABRO_033991" 11.50746198087 11.572569561667 10.6876896659773 10.6512657554386 11.0554657253507 10.7341525909158
"DIABRO_033992" 6.44578784715603 5.65749938408477 6.43864588119461 5.7915988332439 5.79366841629284 5.99714530382881
"DIABRO_033993" 12.227844945123 10.346341341667 11.9055912546313 11.4929058612828 10.7633719862927 10.6329671834286
"DIABRO_033994" 9.527897811194 9.36433536168678 9.59063137568752 9.31839805664186 9.68407426000903 9.20364404032027
"DIABRO_033995" 6.73548455179352 7.82517092243805 9.77996080265802 7.13727247189533 8.19933195157114 8.60860802342251
"DIABRO_033996" 5.10409291609478 5.10409291609478 5.10409291609478 5.10409291609478 5.10409291609478 5.10409291609478
"DIABRO_033998" 7.62339071785555 8.68168538665163 8.61547880968157 7.76126168122516 9.53240005806928 8.52920380408455
"DIABRO_034002" 10.1820431190796 10.5810065417543 11.1711434782374 10.3749360314511 10.6215825496525 10.9212867301957
"DIABRO_034003" 7.10048688283011 8.41778195981068 7.02105615178995 7.41010370037501 6.62487312881655 7.73847838734446
"DIABRO_034004" 7.1722295193678 7.06471801385363 7.17855654634985 7.08413224395459 7.29210680842315 7.2643549024232
"DIABRO_034005" 12.4800637536393 12.7781782511967 12.4699695165049 12.3423418660344 12.2580656060353 12.3835972171467
"DIABRO_034006" 7.67214951581922 8.45775994964416 7.80217127377072 7.7227193649554 8.30557761072209 7.82552541510165
"DIABRO_034008" 11.2077471347758 11.1654567130477 11.2590179434475 11.0031977396336 10.9848427192325 10.8692524050042
"DIABRO_034009" 10.2976003216044 9.71970997577726 10.8699455211279 9.32020081979358 9.65455115125467 9.20205250076614
"DIABRO_034010" 7.03560038852217 6.80242555501592 6.97840754952741 6.84569730162063 7.02137992116234 6.96279059488434
"DIABRO_034011" 12.513377553409 12.7453382845976 12.0194501864389 11.5193606855983 11.5699392847475 10.9120968979527
"DIABRO_034013" 6.53413777549905 6.05139853537734 6.08930683229132 6.37902859290768 6.53971174346848 6.37593198474349
"DIABRO_034014" 9.38884891742485 9.59531697029376 9.00568424127598 9.94679730450902 9.79144073782936 9.62985313748501
"DIABRO_034015" 6.96718064937774 6.90265450341213 6.67153379558048 7.13727247189533 7.25586324108748 6.64984081490786
"DIABRO_034016" 7.1317275046525 8.37342560403854 8.25434036015919 7.58782311056323 8.7485877308014 8.28161081821023
"DIABRO_034018" 10.702785155374 10.0776541958511 10.5651354545108 10.6340184241289 10.4730928789972 11.1833205748951
"DIABRO_034019" 10.4777526470466 10.445141703351 10.3968294921204 10.6462565672319 10.9064188707979 10.6695975258622
"DIABRO_034021" 10.9449446720404 10.3068461171833 10.3826656840395 9.98360134083861 9.86772742951379 9.22103529499472
"DIABRO_034022" 11.4844559097464 12.3001245416535 10.5372783263958 11.0149022028147 12.8542936108412 11.3065491436929
"DIABRO_034023" 5.84990334001431 5.57261792929951 6.03784275095569 5.41387696868436 5.76709083781507 5.58685203486626
"DIABRO_034024" 7.1317275046525 5.65749938408477 6.28981736357517 5.72016045094632 5.71019708743492 6.45438143568561
"DIABRO_034026" 8.64873740625213 7.96982654475471 8.47182738915236 8.21934257624318 7.86496005809218 8.32059718387671
"DIABRO_034027" 11.0349567118603 11.2151691616098 8.58921457178266 11.2701350991757 11.5519932227644 10.602015177728
"DIABRO_034029" 12.2657858095347 12.5431156577837 12.4965029172322 12.3768658191185 12.3326748448746 12.4539240081761
"DIABRO_034030" 11.2406254444025 11.067481299625 10.9591590392491 10.9686500959203 10.7781300297715 10.8363900732159
"DIABRO_034031" 10.1052710565879 10.63382083911 10.6297146687889 9.95724391707647 10.4305533930444 10.46779982094
"DIABRO_034032" 9.10498091574516 9.15917156586172 9.404706734796 9.00959236678174 9.34919857247889 9.52569906410083
"DIABRO_034033" 13.6722208943626 13.4932963446535 13.1961829795218 13.1728891622105 12.3292246234513 13.070326645784
"DIABRO_034034" 12.9931063713349 14.1943923348416 13.5505723891245 12.3721079152771 13.2514208823878 12.863636960857
"DIABRO_034038" 13.6693097186715 13.9627219546112 13.6861257253603 13.6230847305925 13.6053409163012 13.5752345072018
"DIABRO_034039" 5.10409291609478 5.10409291609478 5.50196664240793 5.10409291609478 5.10409291609478 5.44624758809669
"DIABRO_034043" 5.57890891326941 5.98329955144691 5.95398210811301 5.75692324572924 6.2914409291525 6.05672102139445
"DIABRO_034046" 6.12234034152614 5.93439722745936 5.82527937781294 6.06759322022606 5.97558400015629 5.69399407127688
"DIABRO_034047" 9.30320058324779 9.2190695216826 8.90313167150928 9.21752110021414 9.16732767398469 9.03681909231329
"DIABRO_034050" 9.22125657181685 9.13298361054608 8.63165074186306 9.06877506136982 9.30619961377711 9.06863292836868
"DIABRO_034051" 5.91932537035558 5.40119277784278 6.59921083634117 5.63862335205249 5.7393218326733 5.62513221192259
"DIABRO_034052" 11.9738066245513 9.82372981304166 12.5445510107078 11.1789521975924 10.2050044329608 11.001005053983
"DIABRO_034053" 10.4508647847091 10.6738166594704 10.4052614217596 10.6505512220612 10.6528465774968 10.7125824010017
"DIABRO_034054" 8.38385383925153 6.65803753934451 7.54043064822391 8.10550601754158 7.5705035412027 6.93821929502261
"DIABRO_034056" 6.40828104262726 5.61689101584826 5.42929699744795 6.42777197589942 5.76709083781507 5.58685203486626
"DIABRO_034057" 11.4260215558626 9.26799964235615 10.1291237308119 10.6397904962976 10.1714584377977 9.09633003721361
"DIABRO_034059" 7.32264322481044 7.38457719050097 5.61667471646197 7.21306708084098 7.75127534548719 5.49887282470536
"DIABRO_034060" 11.3223344886383 11.8343891275518 12.5158713788172 10.6928083353593 11.7357500444718 11.5588495877982
"DIABRO_034061" 9.15119440614902 9.24374334975737 11.1417416881107 8.93376439895243 9.03070081916171 10.359486658493
"DIABRO_034063" 7.83332984569863 8.08510978757267 8.8544660370713 7.93449338593941 7.73851776719582 8.18077333939744
"DIABRO_034064" 7.44145843375203 7.31688901405695 7.41506003718174 7.47870162600227 7.6502822483125 7.61142655557474
"DIABRO_034065" 8.63161865890755 8.46381137349148 8.98324310462391 8.68706614284743 8.09432830978256 8.90393661399846
"DIABRO_034066" 8.28619177023743 8.35071382614584 7.98170935130813 8.05812252817879 7.68181766889908 7.11530192661202
"DIABRO_034068" 10.2178079685591 11.8364118934768 13.3105067817733 9.71469077643668 11.3735429717719 11.4945352454816
"DIABRO_034069" 13.0897465693495 13.1980334727298 10.9230900786974 12.9315774079938 12.9873147828423 10.8627395910109
"DIABRO_034070" 7.04664892688386 7.00417272099323 6.61404998427369 6.78958302593987 6.89771741615109 6.14750019407605
"DIABRO_034071" 9.8629625834991 10.0549802660343 10.2094440799078 9.91499463099963 10.1737706538669 9.98977575824407
"DIABRO_034073" 11.659401173064 11.6797828136578 11.3765471344919 11.4565881802262 11.5317209983829 11.4977715053299
"DIABRO_034074" 13.564762234769 14.0267522557734 13.9876200440522 13.3070867471052 13.4177231504749 13.9405094480152
"DIABRO_034075" 12.0409885208426 12.5331738871323 11.4307586468939 12.596729796522 12.9616960070823 12.7067996011222
"DIABRO_034076" 6.59999865202001 6.53308261180845 5.89251671900472 6.88877933610315 7.07890061478723 6.33433740702854
"DIABRO_034077" 12.1146896497149 12.5547454584629 13.5463456882548 13.4452787599315 13.8959766661979 13.624098463818
"DIABRO_034078" 9.85858186450697 9.8131898044134 9.86263058664762 9.5105795610213 9.52516524258337 9.32263671284147
"DIABRO_034079" 15.4229505037396 13.2534728272445 15.2058749917929 14.6606692772557 13.549357288305 14.1103620809321
"DIABRO_034080" 10.5236319792057 10.7682966359456 10.3635613741269 10.4450271478549 10.3311917085275 10.5893244373159
"DIABRO_034081" 14.7244908395205 14.5901542544522 16.2386234070621 14.8239812448435 14.5274171328434 14.5193358522757
"DIABRO_034082" 13.253785336218 13.615353301459 13.8524154874521 13.674315799797 13.6921728612737 13.825977850266
"DIABRO_034083" 10.2714909257228 10.6358140128449 11.1361263207181 10.4920583457071 10.8390976191103 10.7710070120674
"DIABRO_034085" 9.11483480310081 7.97411247320892 8.27931292387137 8.31372818320659 8.39372813575188 8.63253797856168
"DIABRO_034087" 8.72815564742271 8.68427261447814 10.212650984654 8.87842891616997 8.7568819793021 8.53683960565262
"DIABRO_034089" 14.1931874549361 13.9119749020151 13.4438451187625 13.1898250062067 13.4308207801939 13.747889218354
"DIABRO_034090" 10.951123484915 11.3961224519139 10.5941040840692 10.9490285782847 10.3913622413765 10.312450253859
"DIABRO_034091" 7.77746158322527 7.95254935365074 7.54745305123895 7.56919707587504 5.89041168774354 7.10085346062901
"DIABRO_034093" 10.3179397989725 10.7202660443857 10.5457768866807 10.6455395457015 11.5570170688332 11.2898434688055
"DIABRO_034094" 11.7161228723961 13.0633993832773 12.2562865524156 9.94912533574547 12.2172103583896 10.539300090425
"DIABRO_034096" 7.77111152226485 7.74167212370754 7.42276946635356 7.80927673201364 8.1557422761934 7.46023111372565
"DIABRO_034097" 5.91932537035558 5.46764507602361 5.78896736693735 5.41387696868436 5.48910861798042 5.62513221192259
"DIABRO_034098" 11.7064170927657 11.5945909606428 12.3737757176784 11.5291088925798 11.1195979353779 11.6431009503527
"DIABRO_034099" 9.93129876571089 9.45912634126439 9.40095658323282 9.89460404417627 9.73406305572002 9.50908226374884
"DIABRO_034100" 5.84990334001431 5.61689101584826 6.68546389008822 5.63862335205249 6.92186741629847 7.73847838734446
"DIABRO_034101" 12.8016691944843 12.8619797999941 12.2121417370535 12.9102542992574 12.7553161531128 12.571302445501
"DIABRO_034102" 11.7241614292955 10.4691910871483 11.7228894962346 11.8356825030281 11.1713950345787 11.3035933540958
"DIABRO_034103" 8.49808694079881 8.65291087598552 8.92161806379065 8.32464078983287 8.66508096503419 7.86296961586361
"DIABRO_034104" 9.86587567013975 10.0177384989211 9.518085176657 9.72288099366277 9.92743490322555 9.72143218482561
"DIABRO_034105" 11.4324143539514 11.8513500054999 10.8426200967614 11.4865158617196 11.820518779309 11.3977246681815
"DIABRO_034107" 10.8116906515167 10.3784465802819 8.85721366007436 11.1443574332856 10.4737183806503 9.89466835238983
"DIABRO_034108" 6.44578784715603 6.40692497292618 6.45582287589376 6.42777197589942 6.2914409291525 6.09418678512367
"DIABRO_034109" 8.20938856355782 8.37342560403854 8.26271388964129 8.08846102004035 7.8881475931156 7.84645309211907
"DIABRO_034110" 6.34933581282824 5.98329955144691 6.95652241344799 5.59251025025394 6.01487044247726 6.33433740702854
"DIABRO_034116" 6.55097467460001 5.95923801896697 7.15046856623827 6.32784178872713 5.43777240329903 6.83468726576811
"DIABRO_034127" 7.93870673824831 8.04502296128348 8.36338716059607 7.75582155334884 7.97719998154411 7.9113668165621
"DIABRO_034130" 6.72119334416864 6.54622922291704 6.88843513578897 6.84569730162063 6.42296510507901 5.86221533686915
"DIABRO_034131" 7.52027270932066 6.43628626865034 6.50574967565848 7.08413224395459 6.73240749915635 6.18134478969321
"DIABRO_034132" 10.2867788594953 10.3712850232915 10.5525398348015 10.189570573279 10.2683981006255 10.2998908046303
"DIABRO_034135" 12.117133536351 12.3493177722511 11.8829742702712 12.0970572055898 11.9920086151895 12.3111376775972
"DIABRO_034136" 8.15735675775044 8.52004583254299 9.45981413466271 8.13484388039715 8.05410288883292 8.27245860602809
"DIABRO_034137" 7.04664892688386 7.30992497065727 6.82863862460007 7.35255801869694 7.53126806074898 7.29596938104436
"DIABRO_034138" 10.5734471077475 11.2271137786102 9.5657384632027 10.716215360458 9.52274551710087 10.5996064934435
"DIABRO_034139" 8.98918025419471 9.27827086912501 9.60536272573708 8.96180591102094 9.07108583943897 9.31676886986887
"DIABRO_034142" 8.61080019061943 8.10862103371659 8.6976328279794 8.1757167956701 8.1557422761934 8.21306931847416
"DIABRO_034145" 8.42030271275876 8.25602129320612 8.70986111635107 8.39875317156896 8.23564647058097 8.16103275935482
"DIABRO_034146" 8.82458910008542 8.8221313499701 9.28567272209516 8.96411805148692 8.6956245601336 8.76607371227464
"DIABRO_034149" 9.68962801753472 10.844953983196 8.39414209905251 9.09220178999156 10.9852813260319 9.26742063316003
"DIABRO_034151" 9.57853391042814 10.1200599964004 8.31193522477454 9.92567380209749 9.83106717485219 8.81700272945009
"DIABRO_034153" 8.31232814643832 8.62084172026078 7.54745305123895 8.32101263271681 8.31125140412591 7.45470136784762
"DIABRO_034155" 9.40096477445685 9.21372655124297 9.25065996649642 9.23483460537397 9.13119549109683 9.50908226374884
"DIABRO_034156" 10.3588106335321 10.3009948499182 10.427508269843 10.6062809173867 10.7181690822536 10.8027611507847
"DIABRO_034157" 7.20179071656968 7.44267392595626 8.17219988586403 7.53757120065352 8.08104815333507 8.07564681929938
"DIABRO_034158" 6.53413777549905 6.77064765534764 5.75045938380248 8.90756697243194 7.75550162120944 7.0489480935734
"DIABRO_034159" 10.5770037357982 9.56630365575214 10.4403287234732 10.2042582139125 9.47222099299451 9.98793391864673
"DIABRO_034160" 9.26392057532347 9.45762179776006 9.03506818005121 9.2386538130953 9.03920889891134 9.13021436494279
"DIABRO_034161" 5.68433087139586 5.98329955144691 5.50196664240793 5.59251025025394 5.64699555781606 5.99714530382881
"DIABRO_034162" 13.9505800483214 14.2893141180736 13.5105608174939 13.186995613387 13.5203778710941 13.6279429152716
"DIABRO_034163" 8.53174291769387 9.03735840922464 8.15427710880045 9.89097551856392 9.27344288883342 10.1349756814117
"DIABRO_034164" 11.6103672715081 11.1144455710825 11.9190585507932 10.7155323161467 11.6476273530534 11.4241601303079
"DIABRO_034165" 12.6498100272679 12.6586681779381 12.606764120854 13.052347139521 13.0426087471643 13.0768322424313
"DIABRO_034166" 10.2932814869568 10.0177384989211 10.0761087348873 9.82911270771496 9.65786159865585 9.91710622843455
"DIABRO_034167" 9.02883126894772 9.42103149001171 10.1040121237417 9.4177027607147 9.45582260029193 10.8121525853435
"DIABRO_034168" 8.8719209638791 9.02926265863739 9.62477252737273 9.07306309057104 9.05439707042257 9.50650868379083
"DIABRO_034169" 5.51575601002663 5.65749938408477 5.75045938380248 5.54136022560532 5.79366841629284 6.27602988741141
"DIABRO_034173" 9.95063383195286 10.1941006850662 9.8379091011573 10.0727614566827 10.2087675042933 9.83954966588736
"DIABRO_034174" 7.19201201593552 6.93117955721855 7.33539614876049 7.02866771268844 6.86475543591646 6.88755308635084
"DIABRO_034177" 11.311170146617 5.52351974881145 6.34822387122263 11.1549744050788 5.37674282518546 5.10409291609478
"DIABRO_034178" 12.2204765293406 10.0737364665793 12.3567387770707 11.41344946574 10.1936558636744 10.9803283433349
