"preprocessed" "module_detected" "compared" "submodule_detected"
"DIABRO_035499" TRUE "midnightblue" TRUE "turquoise"
"DIABRO_035500" TRUE "green" TRUE "turquoise"
"DIABRO_035501" TRUE "blue" TRUE "white"
"DIABRO_035502" TRUE "blue" TRUE "pink"
"DIABRO_035504" TRUE "red" TRUE "pink"
"DIABRO_035505" TRUE "yellow" TRUE "blue"
"DIABRO_035506" TRUE "pink" TRUE "greenyellow"
"DIABRO_035507" TRUE "red" TRUE "green"
"DIABRO_035512" TRUE "yellow" TRUE "grey60"
"DIABRO_035513" TRUE "blue" TRUE "purple"
"DIABRO_035514" TRUE "white" TRUE "blue"
"DIABRO_035515" TRUE "black" TRUE "turquoise"
"DIABRO_035516" TRUE "turquoise" TRUE "turquoise"
"DIABRO_035517" TRUE "royalblue" TRUE "turquoise"
"DIABRO_035518" TRUE "yellow" TRUE "turquoise"
"DIABRO_035519" TRUE "yellowgreen" TRUE "turquoise"
"DIABRO_035535" TRUE "skyblue" TRUE "blue"
"DIABRO_035536" TRUE "saddlebrown" TRUE "turquoise"
"DIABRO_035537" TRUE "blue" TRUE "darkturquoise"
"DIABRO_035538" TRUE "tan" TRUE "brown"
"DIABRO_035539" TRUE "lightgreen" TRUE "turquoise"
"DIABRO_035540" TRUE "turquoise" TRUE "lightgreen"
"DIABRO_035541" TRUE "tan" TRUE "brown"
"DIABRO_035542" TRUE "turquoise" TRUE "blue"
"DIABRO_035543" TRUE "pink" TRUE "blue"
"DIABRO_035545" TRUE "yellow" TRUE "black"
"DIABRO_035546" TRUE "sienna3" TRUE "turquoise"
"DIABRO_035547" TRUE "yellow" TRUE "blue"
"DIABRO_035548" TRUE "grey" TRUE "turquoise"
"DIABRO_035549" TRUE "darkmagenta" TRUE "brown"
"DIABRO_035550" TRUE "grey60" TRUE "turquoise"
"DIABRO_035551" TRUE "magenta" TRUE "turquoise"
"DIABRO_035552" TRUE "skyblue3" TRUE "blue"
"DIABRO_035553" TRUE "cyan" TRUE "red"
"DIABRO_035554" TRUE "midnightblue" TRUE "blue"
"DIABRO_035556" TRUE "turquoise" TRUE "magenta"
"DIABRO_035558" TRUE "darkred" TRUE "red"
"DIABRO_035563" TRUE "cyan" TRUE "turquoise"
"DIABRO_035564" TRUE "yellow" TRUE "magenta"
"DIABRO_035565" TRUE "grey60" TRUE "turquoise"
"DIABRO_035566" TRUE "black" TRUE "turquoise"
"DIABRO_035568" TRUE "midnightblue" TRUE "black"
"DIABRO_035570" TRUE "green" TRUE "turquoise"
"DIABRO_035572" TRUE "orangered4" TRUE "blue"
"DIABRO_035573" TRUE "brown" TRUE "yellow"
"DIABRO_035574" TRUE "purple" TRUE "yellow"
"DIABRO_035575" TRUE "turquoise" TRUE "magenta"
"DIABRO_035576" TRUE "turquoise" TRUE "green"
"DIABRO_035577" TRUE "purple" TRUE "turquoise"
"DIABRO_035581" TRUE "blue" TRUE "yellow"
"DIABRO_035582" TRUE "red" TRUE "turquoise"
"DIABRO_035583" TRUE "red" TRUE "turquoise"
"DIABRO_035584" TRUE "lightcyan" TRUE "black"
"DIABRO_035585" TRUE "blue" TRUE "red"
"DIABRO_035586" TRUE "paleturquoise" TRUE "brown"
"DIABRO_035587" TRUE "green" TRUE "turquoise"
"DIABRO_035588" TRUE "grey60" TRUE "turquoise"
"DIABRO_035589" TRUE "blue" TRUE "lightgreen"
"DIABRO_035590" TRUE "tan" TRUE "magenta"
"DIABRO_035591" TRUE "turquoise" TRUE "yellow"
"DIABRO_035592" TRUE "orange" TRUE "turquoise"
"DIABRO_035593" TRUE "lightcyan" TRUE "yellow"
"DIABRO_035595" TRUE "lightcyan" TRUE "turquoise"
"DIABRO_035596" TRUE "red" TRUE "turquoise"
"DIABRO_035598" TRUE "lightsteelblue1" TRUE "turquoise"
"DIABRO_035599" TRUE "blue" TRUE "brown"
"DIABRO_035600" TRUE "black" TRUE "green"
"DIABRO_035603" TRUE "blue" TRUE "red"
"DIABRO_035605" TRUE "blue" TRUE "turquoise"
"DIABRO_035606" TRUE "brown" TRUE "lightyellow"
"DIABRO_035607" TRUE "turquoise" TRUE "turquoise"
"DIABRO_035608" TRUE "yellow" TRUE "brown"
"DIABRO_035609" TRUE "pink" TRUE "brown"
"DIABRO_035610" TRUE "turquoise" TRUE "turquoise"
"DIABRO_035612" TRUE "turquoise" TRUE "turquoise"
"DIABRO_035613" TRUE "brown" TRUE "grey60"
"DIABRO_035614" TRUE "darkred" TRUE "green"
"DIABRO_035616" TRUE "skyblue" TRUE "turquoise"
"DIABRO_035617" TRUE "green" TRUE "turquoise"
"DIABRO_035618" TRUE "brown" TRUE "blue"
"DIABRO_035619" TRUE "magenta" TRUE "turquoise"
"DIABRO_035620" TRUE "saddlebrown" TRUE "turquoise"
"DIABRO_035622" TRUE "darkgrey" TRUE "turquoise"
"DIABRO_035623" TRUE "black" TRUE "turquoise"
"DIABRO_035624" TRUE "sienna3" TRUE "blue"
"DIABRO_035625" TRUE "white" TRUE "turquoise"
"DIABRO_035626" TRUE "steelblue" TRUE "blue"
"DIABRO_035627" TRUE "skyblue" TRUE "turquoise"
"DIABRO_035628" TRUE "brown" TRUE "steelblue"
"DIABRO_035629" TRUE "turquoise" TRUE "purple"
"DIABRO_035631" TRUE "grey60" TRUE "turquoise"
"DIABRO_035632" TRUE "green" TRUE "turquoise"
"DIABRO_035633" TRUE "brown" TRUE "yellow"
"DIABRO_035634" TRUE "orange" TRUE "turquoise"
"DIABRO_035635" TRUE "blue" TRUE "brown"
"DIABRO_035636" TRUE "turquoise" TRUE "turquoise"
"DIABRO_035637" TRUE "green" TRUE "turquoise"
"DIABRO_035638" TRUE "brown" TRUE "red"
"DIABRO_035639" TRUE "mediumpurple3" TRUE "brown"
"DIABRO_035642" TRUE "midnightblue" TRUE "black"
"DIABRO_035643" TRUE "yellow" TRUE "brown"
"DIABRO_035644" TRUE "grey60" TRUE "turquoise"
"DIABRO_035646" TRUE "yellow" TRUE "royalblue"
"DIABRO_035647" TRUE "yellow" TRUE "royalblue"
"DIABRO_035648" TRUE "blue" TRUE "midnightblue"
"DIABRO_035653" TRUE "greenyellow" TRUE "blue"
"DIABRO_035655" TRUE "turquoise" TRUE "blue"
"DIABRO_035656" TRUE "turquoise" TRUE "grey60"
"DIABRO_035657" TRUE "darkred" TRUE "yellow"
"DIABRO_035658" TRUE "saddlebrown" TRUE "turquoise"
"DIABRO_035659" TRUE "brown" TRUE "turquoise"
"DIABRO_035660" TRUE "green" TRUE "turquoise"
"DIABRO_035661" TRUE "yellowgreen" TRUE "blue"
"DIABRO_035662" TRUE "saddlebrown" TRUE "brown"
"DIABRO_035663" TRUE "mediumpurple3" TRUE "turquoise"
"DIABRO_035667" TRUE "grey60" TRUE "blue"
"DIABRO_035668" TRUE "brown" TRUE "green"
"DIABRO_035669" TRUE "red" TRUE "black"
"DIABRO_035670" TRUE "midnightblue" TRUE "turquoise"
"DIABRO_035671" TRUE "skyblue" TRUE "green"
"DIABRO_035672" TRUE "salmon" TRUE "turquoise"
"DIABRO_035673" TRUE "darkmagenta" TRUE "blue"
"DIABRO_035674" TRUE "salmon" TRUE "brown"
"DIABRO_035675" TRUE "yellow" TRUE "green"
"DIABRO_035676" TRUE "turquoise" TRUE "turquoise"
"DIABRO_035678" TRUE "green" TRUE "turquoise"
"DIABRO_035679" TRUE "turquoise" TRUE "grey60"
"DIABRO_035681" TRUE "turquoise" TRUE "turquoise"
"DIABRO_035682" TRUE "turquoise" TRUE "darkred"
"DIABRO_035684" TRUE "purple" TRUE "blue"
"DIABRO_035685" TRUE "lightsteelblue1" TRUE "turquoise"
"DIABRO_035686" TRUE "blue" TRUE "black"
"DIABRO_035687" TRUE "cyan" TRUE "turquoise"
"DIABRO_035688" TRUE "yellow" TRUE "red"
"DIABRO_035689" TRUE "royalblue" TRUE "magenta"
"DIABRO_035691" TRUE "darkorange" TRUE "yellow"
"DIABRO_035692" TRUE "green" TRUE "turquoise"
"DIABRO_035693" TRUE "brown" TRUE "skyblue"
"DIABRO_035694" TRUE "darkolivegreen" TRUE "turquoise"
"DIABRO_035695" TRUE "darkgrey" TRUE "pink"
"DIABRO_035696" TRUE "turquoise" TRUE "pink"
"DIABRO_035697" TRUE "purple" TRUE "turquoise"
"DIABRO_035698" TRUE "magenta" TRUE "turquoise"
"DIABRO_035701" TRUE "darkgreen" TRUE "turquoise"
"DIABRO_035703" TRUE "darkgrey" TRUE "brown"
"DIABRO_035704" TRUE "green" TRUE "turquoise"
"DIABRO_035705" TRUE "greenyellow" TRUE "turquoise"
"DIABRO_035706" TRUE "yellow" TRUE "purple"
"DIABRO_035707" TRUE "brown" TRUE "red"
"DIABRO_035708" TRUE "blue" TRUE "lightgreen"
"DIABRO_035709" TRUE "black" TRUE "salmon"
"DIABRO_035710" TRUE "brown" TRUE "green"
"DIABRO_035711" TRUE "brown" TRUE "pink"
"DIABRO_035712" TRUE "turquoise" TRUE "blue"
"DIABRO_035713" TRUE "red" TRUE "red"
"DIABRO_035715" TRUE "brown" TRUE "turquoise"
"DIABRO_035716" TRUE "midnightblue" TRUE "blue"
"DIABRO_035717" TRUE "turquoise" TRUE "blue"
"DIABRO_035718" TRUE "darkgrey" TRUE "blue"
"DIABRO_035720" TRUE "magenta" TRUE "turquoise"
"DIABRO_035721" TRUE "brown" TRUE "midnightblue"
"DIABRO_035722" TRUE "grey60" TRUE "blue"
"DIABRO_035723" TRUE "purple" TRUE "brown"
"DIABRO_035724" TRUE "midnightblue" TRUE "blue"
"DIABRO_035725" TRUE "skyblue3" TRUE "blue"
"DIABRO_035727" TRUE "brown" TRUE "pink"
"DIABRO_035728" TRUE "red" TRUE "greenyellow"
"DIABRO_035729" TRUE "midnightblue" TRUE "brown"
"DIABRO_035730" TRUE "darkgreen" TRUE "blue"
"DIABRO_035731" TRUE "darkturquoise" TRUE "green"
"DIABRO_035732" TRUE "darkgrey" TRUE "brown"
"DIABRO_035733" TRUE "skyblue3" TRUE "green"
"DIABRO_035736" TRUE "white" TRUE "brown"
"DIABRO_035739" TRUE "red" TRUE "pink"
"DIABRO_035740" TRUE "pink" TRUE "green"
"DIABRO_035742" TRUE "grey60" TRUE "turquoise"
"DIABRO_035743" TRUE "magenta" TRUE "brown"
"DIABRO_035744" TRUE "green" TRUE "turquoise"
"DIABRO_035745" TRUE "yellow" TRUE "black"
"DIABRO_035747" TRUE "royalblue" TRUE "turquoise"
"DIABRO_035748" TRUE "turquoise" TRUE "lightcyan"
"DIABRO_035750" TRUE "grey60" TRUE "turquoise"
"DIABRO_035751" TRUE "turquoise" TRUE "turquoise"
"DIABRO_035752" TRUE "greenyellow" TRUE "turquoise"
"DIABRO_035753" TRUE "yellow" TRUE "red"
"DIABRO_035754" TRUE "orange" TRUE "brown"
"DIABRO_035755" TRUE "green" TRUE "turquoise"
"DIABRO_035756" TRUE "lightyellow" TRUE "turquoise"
"DIABRO_035757" TRUE "turquoise" TRUE "brown"
"DIABRO_035758" TRUE "skyblue3" TRUE "turquoise"
"DIABRO_035759" TRUE "green" TRUE "turquoise"
"DIABRO_035760" TRUE "grey60" TRUE "turquoise"
"DIABRO_035761" TRUE "lightgreen" TRUE "blue"
"DIABRO_035762" TRUE "salmon" TRUE "red"
"DIABRO_035765" TRUE "red" TRUE "blue"
"DIABRO_035766" TRUE "turquoise" TRUE "pink"
"DIABRO_035767" TRUE "turquoise" TRUE "blue"
"DIABRO_035768" TRUE "greenyellow" TRUE "green"
"DIABRO_035769" TRUE "greenyellow" TRUE "green"
"DIABRO_035770" TRUE "purple" TRUE "blue"
"DIABRO_035771" TRUE "darkred" TRUE "turquoise"
"DIABRO_035773" TRUE "grey60" TRUE "blue"
"DIABRO_035774" TRUE "grey60" TRUE "brown"
"DIABRO_035775" TRUE "tan" TRUE "turquoise"
"DIABRO_035776" TRUE "red" TRUE "turquoise"
"DIABRO_035777" TRUE "green" TRUE "turquoise"
"DIABRO_035778" TRUE "plum1" TRUE "yellow"
"DIABRO_035779" TRUE "lightcyan" FALSE "gray"
"DIABRO_035783" TRUE "blue" TRUE "turquoise"
"DIABRO_035785" TRUE "pink" TRUE "green"
"DIABRO_035786" TRUE "tan" TRUE "turquoise"
"DIABRO_035790" TRUE "turquoise" TRUE "midnightblue"
"DIABRO_035791" TRUE "purple" TRUE "magenta"
"DIABRO_035792" TRUE "cyan" TRUE "turquoise"
"DIABRO_035793" TRUE "purple" TRUE "yellow"
"DIABRO_035794" TRUE "purple" TRUE "magenta"
"DIABRO_035795" TRUE "purple" TRUE "turquoise"
"DIABRO_035796" TRUE "green" TRUE "grey"
"DIABRO_035797" TRUE "green" TRUE "turquoise"
"DIABRO_035798" TRUE "lightyellow" TRUE "turquoise"
"DIABRO_035799" TRUE "yellow" TRUE "darkgrey"
"DIABRO_035800" TRUE "royalblue" TRUE "yellow"
"DIABRO_035801" TRUE "magenta" TRUE "black"
"DIABRO_035802" TRUE "mediumpurple3" TRUE "turquoise"
"DIABRO_035803" TRUE "royalblue" TRUE "turquoise"
"DIABRO_035804" TRUE "royalblue" TRUE "turquoise"
"DIABRO_035805" TRUE "brown" TRUE "darkgreen"
"DIABRO_035806" TRUE "blue" TRUE "greenyellow"
"DIABRO_035807" TRUE "green" TRUE "turquoise"
"DIABRO_035808" TRUE "darkred" TRUE "magenta"
"DIABRO_035809" TRUE "green" TRUE "turquoise"
"DIABRO_035810" TRUE "pink" TRUE "salmon"
"DIABRO_035811" TRUE "lightyellow" TRUE "brown"
"DIABRO_035812" TRUE "magenta" TRUE "greenyellow"
"DIABRO_035813" TRUE "magenta" TRUE "turquoise"
"DIABRO_035814" TRUE "darkgrey" TRUE "red"
"DIABRO_035815" TRUE "green" TRUE "turquoise"
"DIABRO_035816" TRUE "blue" TRUE "darkred"
"DIABRO_035817" TRUE "darkred" TRUE "turquoise"
"DIABRO_035818" TRUE "red" TRUE "greenyellow"
"DIABRO_035819" TRUE "purple" TRUE "blue"
"DIABRO_035821" TRUE "turquoise" TRUE "brown"
"DIABRO_035822" TRUE "magenta" TRUE "black"
"DIABRO_035823" TRUE "magenta" TRUE "turquoise"
"DIABRO_035824" TRUE "yellow" TRUE "blue"
"DIABRO_035825" TRUE "salmon" TRUE "turquoise"
"DIABRO_035826" TRUE "sienna3" TRUE "yellow"
"DIABRO_035828" TRUE "tan" TRUE "blue"
"DIABRO_035829" TRUE "blue" TRUE "steelblue"
"DIABRO_035830" TRUE "turquoise" TRUE "blue"
"DIABRO_035831" TRUE "brown" TRUE "pink"
"DIABRO_035832" TRUE "red" TRUE "blue"
"DIABRO_035833" TRUE "orange" TRUE "turquoise"
"DIABRO_035834" TRUE "lightgreen" TRUE "turquoise"
"DIABRO_035835" TRUE "darkolivegreen" TRUE "turquoise"
"DIABRO_035836" TRUE "salmon" TRUE "red"
"DIABRO_035837" TRUE "tan" TRUE "magenta"
"DIABRO_035838" TRUE "salmon" TRUE "blue"
"DIABRO_035839" TRUE "purple" TRUE "blue"
"DIABRO_035840" TRUE "brown" TRUE "orange"
"DIABRO_035841" TRUE "orangered4" TRUE "turquoise"
"DIABRO_035842" TRUE "tan" TRUE "turquoise"
"DIABRO_035843" TRUE "darkred" TRUE "brown"
"DIABRO_035844" TRUE "lightgreen" TRUE "black"
"DIABRO_035845" TRUE "turquoise" TRUE "turquoise"
"DIABRO_035846" TRUE "tan" TRUE "purple"
"DIABRO_035847" TRUE "turquoise" TRUE "red"
"DIABRO_035848" TRUE "tan" TRUE "turquoise"
"DIABRO_035849" TRUE "brown" TRUE "paleturquoise"
"DIABRO_035850" TRUE "brown" TRUE "turquoise"
"DIABRO_035851" TRUE "lightcyan" TRUE "greenyellow"
"DIABRO_035852" TRUE "tan" TRUE "brown"
"DIABRO_035853" TRUE "steelblue" TRUE "brown"
"DIABRO_035854" TRUE "yellow" TRUE "brown"
"DIABRO_035855" TRUE "darkred" TRUE "blue"
"DIABRO_035857" TRUE "purple" TRUE "red"
"DIABRO_035858" TRUE "brown" TRUE "pink"
"DIABRO_035860" TRUE "yellow" TRUE "royalblue"
"DIABRO_035861" TRUE "royalblue" TRUE "magenta"
"DIABRO_035862" TRUE "purple" TRUE "blue"
"DIABRO_035863" TRUE "yellow" TRUE "salmon"
"DIABRO_035864" TRUE "grey" TRUE "grey"
"DIABRO_035865" TRUE "green" TRUE "turquoise"
"DIABRO_035866" TRUE "darkgreen" TRUE "blue"
"DIABRO_035867" TRUE "green" TRUE "turquoise"
"DIABRO_035868" TRUE "yellow" TRUE "salmon"
"DIABRO_035870" TRUE "red" TRUE "blue"
"DIABRO_035871" TRUE "greenyellow" TRUE "red"
"DIABRO_035872" TRUE "yellow" TRUE "yellow"
"DIABRO_035873" TRUE "red" TRUE "turquoise"
"DIABRO_035874" TRUE "darkolivegreen" TRUE "brown"
"DIABRO_035875" TRUE "mediumpurple3" TRUE "turquoise"
"DIABRO_035878" TRUE "lightcyan" TRUE "cyan"
"DIABRO_035879" TRUE "blue" TRUE "steelblue"
"DIABRO_035880" TRUE "turquoise" TRUE "grey60"
"DIABRO_035881" TRUE "cyan" TRUE "pink"
"DIABRO_035884" TRUE "green" TRUE "turquoise"
"DIABRO_035885" TRUE "purple" TRUE "green"
"DIABRO_035886" TRUE "darkolivegreen" TRUE "blue"
"DIABRO_035887" TRUE "white" TRUE "turquoise"
"DIABRO_035888" TRUE "lightcyan" TRUE "green"
"DIABRO_035889" TRUE "brown" TRUE "greenyellow"
"DIABRO_035890" TRUE "red" TRUE "red"
"DIABRO_035891" TRUE "brown" TRUE "brown"
"DIABRO_035892" TRUE "tan" TRUE "brown"
"DIABRO_035893" TRUE "darkgrey" TRUE "black"
"DIABRO_035894" TRUE "tan" TRUE "turquoise"
"DIABRO_035895" TRUE "midnightblue" TRUE "green"
"DIABRO_035897" TRUE "turquoise" TRUE "darkred"
"DIABRO_035898" TRUE "midnightblue" TRUE "purple"
"DIABRO_035899" TRUE "lightgreen" TRUE "brown"
"DIABRO_035900" TRUE "tan" TRUE "red"
"DIABRO_035901" TRUE "brown" TRUE "magenta"
"DIABRO_035902" TRUE "black" TRUE "green"
"DIABRO_035903" TRUE "salmon" TRUE "greenyellow"
"DIABRO_035905" TRUE "magenta" TRUE "turquoise"
"DIABRO_035907" TRUE "turquoise" TRUE "blue"
"DIABRO_035908" TRUE "skyblue3" TRUE "brown"
"DIABRO_035909" TRUE "cyan" TRUE "red"
"DIABRO_035910" TRUE "blue" TRUE "yellow"
"DIABRO_035911" TRUE "turquoise" TRUE "blue"
"DIABRO_035912" TRUE "mediumpurple3" TRUE "turquoise"
"DIABRO_035913" TRUE "green" TRUE "turquoise"
"DIABRO_035914" TRUE "pink" TRUE "greenyellow"
"DIABRO_035915" TRUE "violet" TRUE "blue"
"DIABRO_035916" TRUE "green" TRUE "turquoise"
"DIABRO_035917" TRUE "tan" TRUE "turquoise"
"DIABRO_035918" TRUE "brown" TRUE "midnightblue"
"DIABRO_035921" TRUE "brown" TRUE "turquoise"
"DIABRO_035922" TRUE "lightgreen" TRUE "green"
"DIABRO_035923" TRUE "darkred" TRUE "green"
"DIABRO_035924" TRUE "darkturquoise" TRUE "blue"
"DIABRO_035925" TRUE "blue" TRUE "tan"
"DIABRO_035926" TRUE "green" TRUE "turquoise"
"DIABRO_035927" TRUE "purple" TRUE "blue"
"DIABRO_035928" TRUE "blue" TRUE "tan"
"DIABRO_035929" TRUE "salmon" TRUE "black"
"DIABRO_035931" TRUE "purple" TRUE "brown"
"DIABRO_035932" TRUE "tan" TRUE "turquoise"
"DIABRO_035935" TRUE "greenyellow" TRUE "red"
"DIABRO_035936" TRUE "grey" TRUE "grey"
"DIABRO_035937" TRUE "lightyellow" TRUE "turquoise"
"DIABRO_035938" TRUE "pink" TRUE "greenyellow"
"DIABRO_035939" TRUE "blue" TRUE "magenta"
"DIABRO_035940" TRUE "turquoise" TRUE "turquoise"
"DIABRO_035941" TRUE "sienna3" TRUE "brown"
"DIABRO_035943" TRUE "tan" TRUE "turquoise"
"DIABRO_035947" TRUE "black" TRUE "black"
"DIABRO_035948" TRUE "grey" TRUE "grey"
"DIABRO_035949" TRUE "tan" TRUE "turquoise"
"DIABRO_035950" TRUE "lightcyan" TRUE "yellow"
"DIABRO_035952" TRUE "green" TRUE "turquoise"
"DIABRO_035953" TRUE "tan" TRUE "turquoise"
"DIABRO_035954" TRUE "darkgrey" TRUE "pink"
"DIABRO_035955" TRUE "turquoise" TRUE "red"
"DIABRO_035956" TRUE "turquoise" TRUE "yellow"
"DIABRO_035963" TRUE "green" TRUE "turquoise"
"DIABRO_035965" TRUE "greenyellow" TRUE "turquoise"
"DIABRO_035968" TRUE "turquoise" TRUE "turquoise"
"DIABRO_035970" TRUE "black" TRUE "cyan"
"DIABRO_035971" TRUE "darkolivegreen" TRUE "yellow"
"DIABRO_035973" TRUE "turquoise" TRUE "blue"
"DIABRO_035974" TRUE "blue" TRUE "pink"
"DIABRO_035977" TRUE "mediumpurple3" TRUE "turquoise"
"DIABRO_035978" TRUE "greenyellow" TRUE "blue"
"DIABRO_035979" TRUE "grey" TRUE "grey"
"DIABRO_035980" TRUE "skyblue3" TRUE "brown"
"DIABRO_035981" TRUE "turquoise" TRUE "turquoise"
"DIABRO_035982" TRUE "paleturquoise" TRUE "brown"
"DIABRO_035983" TRUE "tan" TRUE "turquoise"
"DIABRO_035984" TRUE "orange" TRUE "yellow"
"DIABRO_035985" TRUE "blue" TRUE "pink"
"DIABRO_035986" TRUE "darkred" TRUE "pink"
"DIABRO_035987" TRUE "greenyellow" TRUE "turquoise"
"DIABRO_035988" TRUE "saddlebrown" TRUE "turquoise"
"DIABRO_035989" TRUE "lightgreen" TRUE "blue"
"DIABRO_035990" TRUE "darkorange" TRUE "brown"
"DIABRO_035992" TRUE "salmon" TRUE "red"
"DIABRO_035993" TRUE "green" TRUE "turquoise"
"DIABRO_035994" TRUE "lightgreen" TRUE "blue"
"DIABRO_035995" TRUE "royalblue" TRUE "purple"
"DIABRO_035996" TRUE "green" TRUE "turquoise"
"DIABRO_035997" TRUE "turquoise" TRUE "yellow"
"DIABRO_035998" TRUE "lightgreen" TRUE "green"
"DIABRO_035999" TRUE "violet" TRUE "brown"
"DIABRO_036001" TRUE "brown" TRUE "white"
"DIABRO_036002" TRUE "turquoise" TRUE "turquoise"
"DIABRO_036004" TRUE "magenta" TRUE "turquoise"
"DIABRO_036005" TRUE "salmon" TRUE "turquoise"
"DIABRO_036006" TRUE "purple" TRUE "pink"
"DIABRO_036009" TRUE "royalblue" TRUE "turquoise"
"DIABRO_036010" TRUE "cyan" TRUE "brown"
"DIABRO_036011" TRUE "violet" TRUE "brown"
"DIABRO_036012" TRUE "turquoise" TRUE "blue"
"DIABRO_036013" TRUE "greenyellow" TRUE "green"
"DIABRO_036014" TRUE "blue" TRUE "steelblue"
"DIABRO_036016" TRUE "brown" TRUE "turquoise"
"DIABRO_036017" TRUE "blue" TRUE "magenta"
"DIABRO_036018" TRUE "black" TRUE "purple"
"DIABRO_036019" TRUE "royalblue" TRUE "turquoise"
"DIABRO_036021" TRUE "yellow" TRUE "yellow"
"DIABRO_036022" TRUE "purple" TRUE "turquoise"
"DIABRO_036023" TRUE "salmon" TRUE "black"
"DIABRO_036025" TRUE "purple" TRUE "yellow"
"DIABRO_036026" TRUE "turquoise" TRUE "grey60"
"DIABRO_036027" TRUE "orange" TRUE "blue"
"DIABRO_036028" TRUE "lightgreen" TRUE "yellow"
"DIABRO_036029" TRUE "lightcyan" TRUE "turquoise"
"DIABRO_036030" TRUE "lightyellow" TRUE "brown"
"DIABRO_036031" TRUE "yellowgreen" TRUE "blue"
"DIABRO_036033" TRUE "sienna3" TRUE "blue"
"DIABRO_036035" TRUE "turquoise" TRUE "turquoise"
"DIABRO_036036" TRUE "lightyellow" TRUE "turquoise"
"DIABRO_036037" TRUE "darkmagenta" TRUE "yellow"
"DIABRO_036039" TRUE "red" TRUE "magenta"
"DIABRO_036040" TRUE "lightyellow" TRUE "yellow"
"DIABRO_036042" TRUE "green" TRUE "turquoise"
"DIABRO_036044" TRUE "yellow" TRUE "darkred"
"DIABRO_036045" TRUE "lightcyan" TRUE "pink"
"DIABRO_036046" TRUE "cyan" TRUE "brown"
"DIABRO_036047" TRUE "darkred" TRUE "brown"
"DIABRO_036048" TRUE "orange" TRUE "turquoise"
"DIABRO_036050" TRUE "salmon" TRUE "red"
"DIABRO_036052" TRUE "yellow" TRUE "red"
"DIABRO_036053" TRUE "purple" TRUE "tan"
"DIABRO_036056" TRUE "green" TRUE "turquoise"
"DIABRO_036058" TRUE "turquoise" TRUE "lightyellow"
"DIABRO_036059" TRUE "tan" TRUE "blue"
"DIABRO_036060" TRUE "green" TRUE "turquoise"
"DIABRO_036061" TRUE "greenyellow" TRUE "blue"
"DIABRO_036062" TRUE "lightgreen" TRUE "yellow"
"DIABRO_036064" TRUE "magenta" TRUE "greenyellow"
"DIABRO_036065" TRUE "pink" TRUE "red"
"DIABRO_036066" TRUE "green" TRUE "turquoise"
"DIABRO_036067" TRUE "darkgreen" TRUE "turquoise"
"DIABRO_036068" TRUE "blue" TRUE "red"
"DIABRO_036069" TRUE "tan" TRUE "turquoise"
"DIABRO_036070" TRUE "black" TRUE "magenta"
"DIABRO_036071" TRUE "paleturquoise" TRUE "turquoise"
"DIABRO_036073" TRUE "midnightblue" TRUE "turquoise"
"DIABRO_036074" TRUE "brown" TRUE "turquoise"
"DIABRO_036075" TRUE "purple" TRUE "yellow"
"DIABRO_036076" TRUE "purple" TRUE "blue"
"DIABRO_036077" TRUE "purple" TRUE "brown"
"DIABRO_036080" TRUE "darkturquoise" TRUE "turquoise"
"DIABRO_036081" TRUE "pink" TRUE "turquoise"
"DIABRO_036082" TRUE "darkgreen" TRUE "green"
"DIABRO_036083" TRUE "salmon" TRUE "green"
"DIABRO_036084" TRUE "tan" TRUE "turquoise"
"DIABRO_036085" TRUE "turquoise" TRUE "green"
"DIABRO_036086" TRUE "yellow" TRUE "brown"
"DIABRO_036087" TRUE "grey60" TRUE "brown"
"DIABRO_036088" TRUE "purple" TRUE "pink"
"DIABRO_036089" TRUE "magenta" TRUE "brown"
"DIABRO_036090" TRUE "green" TRUE "turquoise"
"DIABRO_036091" TRUE "blue" TRUE "turquoise"
"DIABRO_036092" TRUE "turquoise" TRUE "blue"
"DIABRO_036093" TRUE "darkturquoise" TRUE "blue"
"DIABRO_036094" TRUE "black" TRUE "turquoise"
"DIABRO_036097" TRUE "black" TRUE "grey60"
"DIABRO_036099" TRUE "black" TRUE "greenyellow"
"DIABRO_036101" TRUE "magenta" TRUE "turquoise"
"DIABRO_036103" TRUE "turquoise" TRUE "blue"
"DIABRO_036104" TRUE "magenta" TRUE "turquoise"
"DIABRO_036107" TRUE "turquoise" TRUE "blue"
"DIABRO_036109" TRUE "magenta" TRUE "blue"
"DIABRO_036110" TRUE "brown" TRUE "brown"
"DIABRO_036111" TRUE "brown" TRUE "brown"
"DIABRO_036112" TRUE "purple" TRUE "blue"
"DIABRO_036113" TRUE "yellow" TRUE "turquoise"
"DIABRO_036114" TRUE "yellow" TRUE "blue"
"DIABRO_036115" TRUE "lightgreen" TRUE "black"
"DIABRO_036116" TRUE "mediumpurple3" TRUE "turquoise"
"DIABRO_036117" TRUE "green" TRUE "turquoise"
"DIABRO_036118" TRUE "purple" TRUE "brown"
"DIABRO_036121" TRUE "darkolivegreen" TRUE "yellow"
"DIABRO_036122" TRUE "blue" TRUE "turquoise"
"DIABRO_036123" TRUE "green" TRUE "turquoise"
"DIABRO_036124" TRUE "saddlebrown" TRUE "blue"
"DIABRO_036125" TRUE "brown" TRUE "skyblue"
"DIABRO_036128" TRUE "green" TRUE "turquoise"
